R1_input,R2_input,R3_input,R1_top,R2_top,R3_top,R1_bot,R2_bot,R3_bot
crRNA0001:1-23_randomDouble_109,567.727801027369,666.856254373189,526.358683510272,827.061469644666,440.518791141601,416.584950713248,968.953112443586,619.090481861576,612.986891968119
crRNA0001:1-23_randomDouble_111,426.931306372581,608.868753992912,467.997900227718,785.290688349481,585.116562279684,353.401115000956,741.868862935332,468.500905192544,512.611630323602
crRNA0001:1-23_randomDouble_114,585.440908419422,1012.71027449842,544.700643970504,693.394969500073,1287.92898478804,527.959847562034,1126.37406628596,713.152439660851,589.36918334588
crRNA0001:1-23_randomDouble_119,450.094600654498,552.952235769073,397.964960288654,426.061969210888,487.59713523307,366.787520872204,554.592210950437,451.316509056138,516.368993058958
crRNA0001:1-23_randomDouble_123,579.082357047916,894.664291581422,634.187178337086,442.770281728962,630.513536939315,632.90926959262,952.66818618403,569.34617725619,684.913550044938
crRNA0001:1-23_randomDouble_125,577.71981032545,766.263397882236,490.230579573453,409.353656692814,482.553026937556,476.55604901644,861.29165550541,595.122771460799,547.50142715191
crRNA0001:1-23_randomDouble_127,381.967264531214,459.758038729342,414.639469797955,267.333000289185,178.225159774846,340.014709129707,527.45066718451,432.775450066858,481.47919623065
crRNA0001:1-23_randomDouble_129,729.416678759963,604.726789680035,664.201295453828,300.749625325333,319.460192049253,615.239213842573,829.626521111829,638.083761801814,527.641081265027
crRNA0001:1-23_randomDouble_133,533.209950724905,782.831255133744,484.67240973702,827.061469644666,887.763060010556,633.44472582747,1139.04012004339,587.435015294512,482.015962335701
crRNA0001:1-23_randomDouble_134,608.150020460517,1070.69777487869,613.066132958638,1094.39446993385,642.283122962182,489.942454887688,1208.70341570927,612.759388548163,674.714994048971
crRNA0001:1-23_randomDouble_138,429.202217576691,470.112949511534,490.786396557097,275.687156548222,479.190288073879,581.505471047027,769.91512482679,525.028524062301,509.927799798348
crRNA0001:1-23_randomDouble_143,586.803455141888,805.612058854567,520.244696690195,517.957688060296,569.984237393141,514.037985455935,1065.75795187539,600.097201921338,559.84704756808
crRNA0001:1-23_randomDouble_146,489.154273365181,569.520093020581,500.235285279034,384.291187915703,1067.66958921724,538.668972259032,761.772661697012,406.094413960333,589.905949450931
crRNA0001:1-23_randomDouble_151,408.764016739705,416.267413444134,448.5443058002,58.4790938132592,438.837421709763,391.953963910151,532.878975937696,394.336669235423,488.993921701363
crRNA0001:1-23_randomDouble_153,500.054647144906,602.655807523597,562.486787447092,651.624188204888,786.880894100265,423.010425531447,772.629279203382,714.056881562767,533.008742315536
crRNA0001:1-23_randomDouble_160,483.704086475318,681.353129468259,570.824042201742,852.123938421777,237.073089889182,466.917836789141,1000.61824683717,512.818558386433,567.898539143844
crRNA0001:1-23_randomDouble_162,574.086352398875,675.140182998943,671.982733224836,852.123938421777,464.057963187336,579.899102342477,971.667266820179,806.309955558211,672.567929628768
crRNA0001:1-23_randomDouble_198,476.437170622168,494.964735388796,522.467964624769,543.020156837407,627.150798075639,439.609568811795,626.969660992909,441.819869086019,577.56032903476
crRNA0001:1-23_randomDouble_206,649.48060437531,644.075450652366,625.849923582436,1152.87356374711,423.70509682322,548.307184486331,1289.22332888152,766.96673282486,632.310471749951
crRNA0001:1-23_randomDouble_215,541.385231059699,786.973219446621,544.14482698686,1044.26953237963,1141.64984421812,424.081338001147,1167.08638193485,583.36502673589,589.36918334588
crRNA0001:1-23_randomDouble_220,468.716072528195,478.396878137288,516.909794788335,626.561719427777,1138.28710535444,557.40994047878,857.672783003286,624.064912322115,649.48698711158
crRNA0001:1-23_randomDouble_224,532.301586243261,820.108933949637,525.802866526629,568.082625614518,430.430574550572,546.165359546931,1194.22792570078,633.561552292234,592.589779976185
crRNA0001:1-23_randomDouble_225,572.723805676409,681.353129468259,479.670056884229,1411.85240777726,470.783440914689,1037.71418313917,1072.09097875411,608.237179038583,577.56032903476
crRNA0001:1-23_randomDouble_226,629.950768019968,911.23214883293,644.74770102631,1871.33100202429,765.023091486369,754.993291138405,1139.94483816892,594.670550509841,613.52365807317
crRNA0001:1-23_randomDouble_228,521.401212463535,1147.32411466692,584.163649809183,1236.41512633748,1138.28710535444,499.045210880137,1539.83024965358,586.078352441638,522.810186319569
crRNA0001:1-23_randomDouble_237,553.64815156189,629.578575557297,530.805219379419,726.811594536221,376.626752731751,555.80357177423,897.480380526645,577.938375324393,622.111915753984
crRNA0001:1-23_randomDouble_242,498.237918181619,716.559826127713,609.175414073135,1194.64434504229,561.57739023395,465.311468084592,731.012245428961,474.831998505957,543.744064416554
crRNA0001:1-23_randomDouble_249,701.711562069828,942.296881179507,643.08025007538,1019.20706360252,951.655098420406,598.104614327375,1280.17614762621,851.984271604974,589.36918334588
crRNA0001:1-23_randomDouble_253,554.556516043534,623.365629087981,593.056721547477,2188.7889398677,902.895384897099,554.19720306968,1044.04471686265,605.976074283793,561.994111988284
crRNA0001:1-23_randomDouble_254,478.253899585455,492.893753232357,447.988488816557,618.20756316874,319.460192049253,401.0567199026,433.359982129298,454.934276663802,470.743874129632
crRNA0001:1-23_randomDouble_269,548.652146912849,385.202681097557,545.256460954147,400.999500433777,348.043472390502,403.734001076849,597.113962850389,470.762009947334,568.435305248895
crRNA0001:1-23_randomDouble_281,520.947030222713,275.440626806317,408.525482977878,334.166250361481,304.327867162709,341.621077834257,478.595888405842,396.145553039255,479.868897915498
crRNA0001:1-23_randomDouble_286,528.213946075864,530.17143204825,550.258813806937,158.728968921704,728.032963985929,559.55176541818,809.722722350149,629.943784684569,472.354172444785
crRNA0001:1-23_randomDouble_298,510.50083868381,691.708040250451,549.702996823294,392.64534417474,822.189652168867,516.179810395335,787.104769211877,552.614002070742,625.332512384289
crRNA0001:1-23_randomDouble_300,489.154273365181,339.64107365591,465.218815309502,384.291187915703,235.391720457344,399.45035119805,580.829036590833,644.867076066185,435.317311196274
crRNA0001:1-23_randomDouble_309,603.608198052298,702.062951032644,556.928617610658,225.562218994,598.56751773439,500.651579584687,935.478541798943,600.097201921338,657.001712582292
crRNA0001:1-23_randomDouble_310,443.281867042169,412.125449131257,426.867443438109,350.874562879555,351.406211254178,408.017650955649,539.212002816412,487.041964181824,440.148206141732
crRNA0001:1-23_randomDouble_311,379.696353327104,519.816521266058,375.732280942919,501.249375542222,342.999364094987,342.156534069107,726.488654801307,458.099823320509,485.773325071057
crRNA0001:1-23_randomDouble_316,314.294110648751,304.434376996456,367.395026188268,275.687156548222,205.127070684257,254.341711553718,613.398889109945,326.955747542673,418.140795834645
crRNA0001:1-23_randomDouble_317,399.680371923267,513.603574796742,446.87685484927,634.915875686814,494.322612960423,432.113181523896,658.63479538649,381.22226165764,482.015962335701
crRNA0001:1-23_randomDouble_323,639.488595077228,575.733039489897,610.287048040421,417.707812951851,327.867039208444,575.079996228828,899.289816777707,601.453864774212,664.516438053004
crRNA0001:1-23_randomDouble_325,574.994716880519,859.457594921968,506.905089082754,1102.74862619289,368.21990557256,489.406998652839,1211.41757008587,583.817247686848,448.199697717495
crRNA0001:1-23_randomDouble_333,749.854879596948,1112.11741800746,688.657242734137,893.894719716962,691.042836485489,809.609827093098,1687.29930411511,789.125559421804,808.906520311695
crRNA0001:1-23_randomDouble_335,173.043433753142,163.60759035864,205.652283948047,409.353656692814,70.6175161372033,192.228788311126,208.085168872105,203.951648882082,204.50788602439
crRNA0001:1-23_randomDouble_336,507.775745238878,521.887503422496,521.356330657482,392.64534417474,580.07245398417,427.294075410246,685.776339152417,564.82396774661,528.177847370078
crRNA0001:1-23_randomDouble_345,616.325300795311,822.179916106075,644.191884042667,350.874562879555,689.361467053651,542.417165902982,865.815246133064,636.274877997982,676.325292364124
crRNA0001:1-23_randomDouble_349,395.138549515049,697.920986719767,404.634764092374,584.790938132592,581.753823416008,500.116123349837,678.53859414817,507.844127925895,436.927609511426
crRNA0001:1-23_randomDouble_358,376.971259882173,449.403127947149,383.513718713926,183.791437698815,837.32197705541,287.004541879564,391.742948354876,412.425507273745,453.567358768004
crRNA0001:1-23_randomDouble_372,486.429179920249,441.119199321396,476.890971966012,601.499250650666,839.003346487249,436.932287637545,737.345272307678,630.848226586486,555.552918727673
crRNA0001:1-23_randomDouble_377,653.114062301885,954.722774118138,663.089661486542,300.749625325333,613.699842620933,659.682081335117,1078.42400563282,851.532050654016,681.156187309582
crRNA0001:1-23_randomDouble_379,532.755768484083,613.010718305789,494.121298458957,275.687156548222,891.125798874232,511.896160516536,976.190857447833,506.939686023979,549.111725467063
crRNA0001:1-23_randomDouble_387,554.556516043534,623.365629087981,621.403387713289,584.790938132592,324.504300344768,527.959847562034,836.864266116076,607.784958087625,647.339922691376
crRNA0001:1-23_randomDouble_389,499.146282663262,1124.54331094609,497.456200360817,1328.31084518689,427.067835686896,631.838357122921,1412.26499395372,608.237179038583,541.59699999635
crRNA0001:1-23_randomDouble_393,471.895348213949,716.559826127713,416.862737732528,743.519907054295,1003.77755080739,448.712324804244,964.429521815932,586.530573392596,477.185067390243
crRNA0001:1-23_randomDouble_394,363.799974898338,791.115183759498,356.834503499044,868.832250939851,445.562899437116,341.085621599407,788.914205462938,481.615312770328,443.368802772037
crRNA0001:1-23_randomDouble_402,505.959016275591,1095.54956075595,573.047310136315,584.790938132592,3123.98440435533,525.818022622634,1002.42768308823,518.24520979793,607.61923091761
crRNA0001:1-23_randomDouble_417,467.807708046552,867.741523547722,503.570187180894,183.791437698815,1074.39506694459,485.123348774039,1316.36487264745,663.860356006423,650.02375321663
crRNA0001:1-23_randomDouble_418,569.998712231478,1308.86072286912,542.47737603593,643.270031945851,699.44968364468,589.537314569776,997.904092460575,561.206200138945,559.84704756808
crRNA0001:1-23_randomDouble_443,708.978477922978,1093.47857859952,685.322340832276,618.20756316874,1025.63535342129,670.391206032116,999.713528711636,653.911495085346,716.582750242941
crRNA0001:1-23_randomDouble_444,565.456889823259,666.856254373189,571.379859185385,668.332500722962,381.670861027265,494.761561001338,1230.41665072201,582.912805784932,542.670532206452
crRNA0001:1-23_randomDouble_447,627.225674575037,768.334380038675,555.816983643371,543.020156837407,891.125798874232,590.608227039476,1125.46934816043,509.653011729727,606.545698707508
crRNA0001:1-23_randomDouble_448,733.50431892736,1093.47857859952,689.768876701423,1169.58187626518,1143.33121364996,742.142341502007,1680.9662772364,786.412233716056,697.259170461109
crRNA0001:1-23_randomDouble_455,641.759506281337,820.108933949637,646.41515197724,634.915875686814,506.09219898329,645.224762994169,1245.79685885604,489.755289887573,678.472356784328
crRNA0001:1-23_randomDouble_459,633.584225946543,1199.09866857788,573.603127119959,434.416125469925,437.156052277925,573.473627524278,1132.70709316468,568.441735354274,673.104695733819
crRNA0001:1-23_randomDouble_462,594.070370995038,726.914736909905,616.956851844142,944.019657271184,680.95461989446,752.851466199005,1256.65347636241,567.537293452358,610.303061442864
crRNA0001:1-23_randomDouble_467,798.906561605713,1354.42233031076,875.967566221953,668.332500722962,1203.86051319613,828.350795312846,1335.3639532836,655.720378889179,856.678703661224
crRNA0001:1-23_randomDouble_475,658.110066950926,1025.13616743705,707.555020178011,267.333000289185,544.763695915568,598.640070562225,1328.12620827935,683.758077848578,677.398824574226
crRNA0001:1-23_randomDouble_477,627.679856815859,1370.99018756227,562.486787447092,543.020156837407,1188.72818830959,592.750051978875,1620.35016282583,726.266847238635,631.236939539849
crRNA0001:1-23_randomDouble_480,558.189973970109,844.960719826899,519.133062722909,3182.93353469311,445.562899437116,479.76878642554,1195.13264382631,628.134900880737,576.486796824658
crRNA0001:1-23_randomDouble_486,545.472871227096,971.290631369646,587.498551711043,701.74912575911,416.979619095867,584.718208456126,1168.89581818591,607.332737136667,597.420674921643
crRNA0001:1-23_randomDouble_490,644.484599726269,896.73527373786,514.686526853762,776.936532090444,728.032963985929,525.282566387784,988.856911205266,772.393384236356,495.435114961973
crRNA0001:1-23_randomDouble_499,601.337286848189,942.296881179507,652.529138797318,1127.81109497,692.724205917327,665.036643683616,1190.60905319865,634.46599419415,648.413454901478
crRNA0001:1-23_randomDouble_500,501.417193867372,521.887503422496,542.47737603593,935.665501012147,780.155416372912,567.583608940929,939.097414301067,510.557453631643,572.729434089302
crRNA0001:1-23_randomDouble_508,582.715814974491,557.09420008195,578.049662989106,576.436781873555,1028.99809228496,754.993291138405,1170.70525443698,713.152439660851,646.803156586325
crRNA0001:1-23_randomDouble_510,528.213946075864,563.307146551266,555.816983643371,735.165750795258,519.543154437996,495.297017236188,924.621924292572,616.377156155828,553.942620412521
crRNA0001:1-23_randomDouble_511,359.712334730941,751.766522787167,523.023781608412,584.790938132592,317.778822617415,336.801971720608,713.822601043874,429.157682459193,506.170437062991
crRNA0001:1-23_randomDouble_512,733.50431892736,1145.25313251048,783.14612995351,935.665501012147,1360.22787035708,731.968673039858,1491.88018900044,847.914283046352,712.288621402534
crRNA0184:222-244_randomDouble_006,714.882847053662,981.645542151838,743.127307131187,2172.08062734963,944.929620693053,856.729975759892,1101.94667689663,558.040653482239,575.413264614556
crRNA0184:222-244_randomDouble_007,569.998712231478,712.417861814836,559.707702528875,242.270531512074,1119.79204160422,790.333402638501,794.342514216124,489.755289887573,509.927799798348
crRNA0184:222-244_randomDouble_012,630.40495026079,1060.3428640965,556.928617610658,183.791437698815,790.243632963942,662.894818744217,1054.90133436902,616.829377106786,695.648872145956
crRNA0184:222-244_randomDouble_019,647.663875412022,1209.45357936007,581.940381874609,768.582375831406,776.792677509236,608.278282789524,1034.09281748181,805.405513656294,660.222309212597
crRNA0184:222-244_randomDouble_020,743.496328225442,1110.04643585102,757.022731722271,1286.5400638917,1015.54713683026,705.195861297361,1289.22332888152,879.569749613415,767.038764117725
crRNA0184:222-244_randomDouble_022,630.40495026079,743.482594161413,644.191884042667,1186.29018878326,1261.02707387863,636.65746323657,754.534916692764,632.657110390318,667.73703468331
crRNA0184:222-244_randomDouble_023,622.229669925996,824.250898262514,627.517374533366,1019.20706360252,47.0783440914689,748.032360085356,861.29165550541,609.141620940499,451.957060452851
crRNA0184:222-244_randomDouble_031,469.624437009839,644.075450652366,588.61018567833,668.332500722962,598.56751773439,684.313068138214,675.824439771577,362.228981717401,440.148206141732
crRNA0184:222-244_randomDouble_034,672.643898657226,586.087950272089,716.448091916305,1587.28968921704,427.067835686896,708.944054941311,1246.70157698157,643.058192262353,631.7737056449
crRNA0184:222-244_randomDouble_039,715.791211535306,1070.69777487869,699.217765423361,593.145094391629,1383.76704240282,639.33474441082,1243.98742260498,709.534672053187,675.788526259073
crRNA0184:222-244_randomDouble_043,845.233150169546,1072.76875703513,837.060377366917,534.66600057837,1158.4635385365,744.819622676256,1120.04103940725,724.005742483845,812.127116942
crRNA0184:222-244_randomDouble_053,736.683594613113,888.451345112107,642.524433091737,1629.06047051222,527.950001597186,688.061261782164,1243.98742260498,763.348965217195,751.472547071249
crRNA0184:222-244_randomDouble_054,623.13803440764,965.07768490033,579.717113940036,568.082625614518,980.238378761655,639.33474441082,1021.42676372438,516.436325994098,548.574959362012
crRNA0184:222-244_randomDouble_055,661.743524877501,1074.83973919157,616.956851844142,877.186407198888,857.498410237468,745.355078911106,1134.51652941574,648.48484367385,535.69257284079
crRNA0184:222-244_randomDouble_058,669.464622971473,1134.89822172829,643.08025007538,1094.39446993385,1499.78153319965,758.206028547505,1163.46750943273,709.082451102229,639.288431115613
crRNA0184:222-244_randomDouble_060,617.687847517777,1060.3428640965,574.714761087246,467.832750506074,887.763060010556,715.90498599436,1333.55451703254,651.198169379598,621.575149648933
crRNA0184:222-244_randomDouble_066,750.30906183777,1240.51831170665,661.978027519255,877.186407198888,1025.63535342129,608.278282789524,1156.22976442848,717.674649170432,709.068024772229
crRNA0184:222-244_randomDouble_068,857.950252912559,1197.02768642144,827.055671661336,1345.01915770496,739.802550008796,904.921036896386,1271.1289663709,744.355685276957,762.207869172267
crRNA0184:222-244_randomDouble_069,687.177730363527,1352.35134815433,651.973321813674,1370.08162648207,1008.8216591029,742.677797736857,1118.23160315618,536.334047836252,531.935210105434
crRNA0184:222-244_randomDouble_077,620.412940962708,890.522327268545,681.431621946773,284.041312807259,724.670225122253,662.359362509367,982.523884326549,796.813315588091,651.634051531783
crRNA0184:222-244_randomDouble_078,695.353010698321,1211.52456151651,666.424563388402,1069.33200115674,759.978983190854,796.22342122185,1279.27142950068,634.46599419415,602.788335972152
crRNA0184:222-244_randomDouble_082,720.333033943525,1408.26786637816,701.996850341578,1762.72697065681,1306.42404853826,1050.02967654072,1113.70801252853,681.04475214283,545.891128836757
crRNA0184:222-244_randomDouble_085,735.321047890648,1068.62679272225,772.585607264286,350.874562879555,901.214015465261,933.300217343433,1354.36303391975,818.519921234078,846.480147665257
crRNA0184:222-244_randomDouble_091,633.130043705721,648.217414965243,588.054368694687,768.582375831406,580.07245398417,650.579325342668,725.583936675776,508.748569827811,546.964661046859
crRNA0184:222-244_randomDouble_094,735.77523013147,784.902237290183,633.0755443698,526.311844319333,675.910511598946,639.87020064567,870.338836760719,697.324706377319,611.913359758017
crRNA0184:222-244_randomDouble_105,697.62392190243,1002.35536371622,666.424563388402,325.812094102444,1200.49777433246,744.819622676256,932.76438742235,560.753979187987,664.516438053004
crRNA0184:222-244_randomDouble_111,540.476866578055,642.004468495928,576.938029021819,676.686656981999,210.171178979772,485.123348774039,772.629279203382,620.44714471445,672.031163523717
crRNA0184:222-244_randomDouble_112,544.564506745452,832.534826888268,649.194236895457,1077.68615741578,390.077708186456,523.140741448384,1266.60537574325,721.744637729054,722.487177398501
crRNA0184:222-244_randomDouble_115,710.341024645444,1240.51831170665,641.968616108094,618.20756316874,233.710351025506,744.284166441406,679.4433122737,511.914116484517,499.729243802381
crRNA0184:222-244_randomDouble_120,580.444903770382,803.541076698129,617.512668827785,718.457438277184,976.875639897979,692.344911660963,683.966902901355,547.187350659245,560.383813673131
crRNA0184:222-244_randomDouble_124,605.424927015586,1031.34911390636,570.824042201742,893.894719716962,919.709079215481,742.142341502007,1009.66542809248,502.417476514398,365.000951434607
crRNA0184:222-244_randomDouble_125,752.125790801058,907.090184520053,764.248352509635,1603.99800173511,1118.11067217239,923.662005116134,1310.03184576873,752.94788334516,837.355123879392
crRNA0184:222-244_randomDouble_128,771.201444915577,1114.1884001639,754.243646804054,2030.059970946,1020.59124512577,1055.38423888922,1139.94483816892,492.920836544279,503.486606537737
crRNA0184:222-244_randomDouble_130,633.584225946543,965.07768490033,660.310576568325,1253.12343885555,1730.12914536148,778.553365471802,1036.8069718584,502.417476514398,535.69257284079
crRNA0184:222-244_randomDouble_134,483.704086475318,650.288397121682,541.921559052287,375.937031656666,390.077708186456,565.977240236379,910.146434284078,636.72709894894,525.494016844823
crRNA0184:222-244_randomDouble_135,678.094085547089,925.729023927999,694.771229554214,1202.99850130133,798.650480123132,816.570758146147,1207.79869758374,812.188827920665,767.038764117725
crRNA0184:222-244_randomDouble_139,563.18597861915,1072.76875703513,576.938029021819,208.853906475926,1059.26274205805,601.317351736474,1053.99661624349,549.900676364994,549.111725467063
crRNA0184:222-244_randomDouble_142,455.544787544361,526.029467735373,453.546658652991,843.76978216274,319.460192049253,350.723833826706,656.825359135428,400.667762548836,456.251189293258
crRNA0184:222-244_randomDouble_143,659.926795914213,728.985719066344,649.750053879101,1378.43578274111,543.08232648373,490.477911122538,996.999374335044,724.910184385761,672.567929628768
crRNA0184:222-244_randomDouble_146,757.575977690921,1350.28036599789,771.473973296999,1002.49875108444,2017.64331820581,802.113439805199,1547.06799465783,774.654488991147,804.612391471287
crRNA0184:222-244_randomDouble_151,802.085837291466,873.954470017037,748.685476967621,1679.18540806644,1412.35032274407,1012.01228386637,1155.32504630295,721.744637729054,615.670722493373
crRNA0184:222-244_randomDouble_153,558.189973970109,838.747773357583,553.593715708798,400.999500433777,306.009236594548,440.680481281495,813.341594852272,584.269468637806,493.28805054177
crRNA0184:222-244_randomDouble_161,551.831422598602,617.152682618666,568.044957283525,1988.28918965081,531.312740460863,691.809455426113,946.335159305314,578.842817226309,515.832226953907
crRNA0184:222-244_randomDouble_162,651.751515579419,1064.48482840938,505.237638131824,417.707812951851,818.82691330519,548.307184486331,883.004890518151,636.72709894894,602.251569867101
crRNA0184:222-244_randomDouble_198,654.47660902435,1335.78349090282,686.989791783207,1629.06047051222,1950.38854093228,678.958505789715,1110.08914002641,846.557620193477,676.325292364124
crRNA0184:222-244_randomDouble_207,669.010440730651,741.411612004975,695.8828635215,1278.18590763267,1390.49252013017,916.165617828235,746.392453562986,451.768730007096,522.810186319569
crRNA0184:222-244_randomDouble_216,817.073851238589,1221.8794722987,747.573843000334,1311.60253266881,926.434556942834,824.602601668896,1278.36671137515,741.190138620251,745.031353810638
crRNA0184:222-244_randomDouble_221,607.695838219695,604.726789680035,490.230579573453,601.499250650666,475.827549210203,484.052436304339,842.292574869261,577.033933422477,571.119135774149
crRNA0184:222-244_randomDouble_222,635.855137150653,1064.48482840938,656.419857682821,1311.60253266881,1028.99809228496,646.295675463869,892.956789898991,752.043441443244,611.376593652966
crRNA0184:222-244_randomDouble_226,572.723805676409,824.250898262514,616.956851844142,827.061469644666,850.772932510116,580.970014812177,980.714448075488,693.706938769655,639.288431115613
crRNA0184:222-244_randomDouble_227,708.524295682156,1081.05268566088,668.092014339332,1111.10278245192,1158.4635385365,598.640070562225,1631.2067803322,737.120150061628,626.406044594391
crRNA0184:222-244_randomDouble_228,715.791211535306,1002.35536371622,759.801816640488,1361.72747022304,1242.53201012841,785.514296524851,1495.49906150257,651.198169379598,709.068024772229
crRNA0184:222-244_randomDouble_230,577.265628084628,782.831255133744,568.600774267169,1503.74812662666,358.131688981531,605.601001615274,730.10752730343,531.359617375714,440.684972246782
crRNA0184:222-244_randomDouble_239,696.715557420787,728.985719066344,701.441033357934,860.478094680814,891.125798874232,766.237872070254,1184.27602631994,533.620722130504,617.281020808526
crRNA0184:222-244_randomDouble_245,755.759248727633,967.148667056769,807.046260250175,726.811594536221,665.822295007917,989.523122002676,1057.61548874561,714.961323464684,724.097475713653
crRNA0184:222-244_randomDouble_252,810.26111762626,948.509827648822,816.495148972112,1102.74862619289,956.699206715921,870.116381631141,1367.93380580271,741.642359571209,698.869468776262
crRNA0184:222-244_randomDouble_257,665.376982804076,948.509827648822,728.120248572816,944.019657271184,943.248251261215,775.340628062703,1182.46659006888,626.778238027863,543.744064416554
crRNA0184:222-244_randomDouble_258,590.436913068463,1066.55581056582,544.14482698686,893.894719716962,1469.51688342656,764.631503365704,897.480380526645,543.117362100623,488.457155596312
crRNA0184:222-244_randomDouble_272,773.472356119687,1014.78125665485,813.716064053895,910.603032235036,738.121180576958,700.912211418562,1332.649798907,925.244065660179,808.369754206644
crRNA0184:222-244_randomDouble_287,693.082099494212,1060.3428640965,730.899333491033,910.603032235036,1351.82102319789,745.355078911106,960.810649313808,752.94788334516,596.883908816592
crRNA0184:222-244_randomDouble_292,760.301071135852,1147.32411466692,757.578548705915,626.561719427777,1175.27723285488,781.230646646052,1205.98926133268,754.756767148992,769.722594642979
crRNA0184:222-244_randomDouble_303,547.289600190383,697.920986719767,563.042604430735,317.457937843407,581.753823416008,478.16241772099,913.765306786202,576.581712471519,559.84704756808
crRNA0184:222-244_randomDouble_304,551.37724035778,604.726789680035,585.27528377647,300.749625325333,677.591881030784,489.942454887688,683.966902901355,528.646291669965,621.575149648933
crRNA0184:222-244_randomDouble_312,561.369249655862,803.541076698129,580.828747907323,960.727969789258,1139.96847478628,525.818022622634,1129.99293878808,724.457963434803,564.677942513539
crRNA0184:222-244_randomDouble_315,619.050394240243,739.340629848536,596.391623449337,1194.64434504229,569.984237393141,505.470685698336,912.860588660671,580.199480079183,766.501998012674
crRNA0184:222-244_randomDouble_316,723.9664918701,905.019202363614,698.106131456074,309.10378158437,423.70509682322,606.671914084974,1178.84771756675,577.938375324393,687.060614465142
crRNA0184:222-244_randomDouble_319,493.6960957734,735.198665535659,619.735936762359,776.936532090444,912.983601488128,599.175526797075,949.049313681906,619.542702812534,588.832417240829
crRNA0184:222-244_randomDouble_320,576.811445843806,774.54732650799,608.063780105848,501.249375542222,759.978983190854,546.165359546931,1128.18350253702,655.26815793822,696.185638251007
crRNA0184:222-244_randomDouble_326,639.034412836406,766.263397882236,561.375153479805,501.249375542222,902.895384897099,528.495303796884,902.0039711543,1009.80938348933,633.920770065104
crRNA0184:222-244_randomDouble_329,634.946772669009,745.553576317852,588.054368694687,459.478594247036,949.973728988568,606.136457850124,845.911447371385,595.122771460799,637.67813280046
crRNA0184:222-244_randomDouble_338,509.138291961344,863.599559234845,544.14482698686,517.957688060296,511.136307278805,565.977240236379,970.762548694648,579.747259128225,575.950030719607
crRNA0184:222-244_randomDouble_342,733.958501168182,1215.66652582939,700.885216374291,810.353157126592,1642.6979349059,631.838357122921,1355.26775204528,794.552210833301,735.906330024773
crRNA0184:222-244_randomDouble_352,693.990463975855,1317.14465149487,829.278939595909,910.603032235036,1151.73806080915,649.508412872968,1395.98006769417,835.252096419526,868.487557972344
crRNA0184:222-244_randomDouble_357,688.994459326814,1190.81473995212,778.143777100719,1060.9778448977,722.988855690415,601.852807971324,1229.51193259648,929.766275169759,818.568310202611
crRNA0184:222-244_randomDouble_366,858.404435153381,1062.41384625294,859.293056712652,1637.41462677126,1313.14952626561,718.04681093376,1784.10414354692,876.856423907667,893.178798804685
crRNA0184:222-244_randomDouble_379,761.663617858318,786.973219446621,687.54560876685,1328.31084518689,1222.35557694635,686.454893077614,1775.05696229161,860.576469673177,785.825577794506
crRNA0184:222-244_randomDouble_384,728.508314278319,838.747773357583,743.68312411483,1177.93603252422,1049.17452546702,688.596718017013,1486.45188024726,829.825445008029,913.575910796618
crRNA0184:222-244_randomDouble_386,639.488595077228,1197.02768642144,651.417504830031,785.290688349481,1028.99809228496,662.894818744217,909.241716158547,795.456652735217,713.898919717687
crRNA0184:222-244_randomDouble_387,878.388453749545,890.522327268545,935.439983471793,1336.66500144592,554.851912506597,836.918095070445,1489.16603462385,1031.51598913532,1053.13509810985
crRNA0184:222-244_randomDouble_394,599.066375644079,650.288397121682,565.821689348952,676.686656981999,425.386466255058,594.891876918275,949.954031807437,494.729720348111,508.854267588246
crRNA0184:222-244_randomDouble_396,646.301328689556,855.315630609091,535.251755248566,1545.51890792185,882.718951715041,603.459176675874,1034.09281748181,563.015083942777,709.068024772229
crRNA0184:222-244_randomDouble_400,643.122053003803,830.463844731829,649.194236895457,659.978344463925,428.749205118734,735.716866683808,1094.70893189238,802.239966999588,684.376783939887
crRNA0184:222-244_randomDouble_401,524.580488149288,699.991968876205,482.449141802446,835.415625903703,398.484555345647,580.434558577327,898.385098652176,641.249308458521,566.288240828691
crRNA0184:222-244_randomDouble_406,518.221936777782,724.843754753467,594.168355514764,685.040813241036,660.778186712402,503.328860758937,1222.27418759224,625.873796125947,644.119326061071
crRNA0184:222-244_randomDouble_422,652.659880061063,693.77902240689,573.047310136315,275.687156548222,492.641243528585,445.499587395144,721.965064173652,594.670550509841,575.413264614556
crRNA0184:222-244_randomDouble_423,560.460885174218,555.023217925512,543.589010003217,969.082126048295,216.896656707124,454.066887152743,1023.23619997544,665.669239810256,667.73703468331
crRNA0184:222-244_randomDouble_444,679.456632269555,1255.01518680172,772.029790280642,843.76978216274,874.31210455585,797.29433369155,939.097414301067,768.323395677734,729.465136764162
crRNA0184:222-244_randomDouble_447,716.69957601695,1221.8794722987,709.778288112585,785.290688349481,897.851276601585,674.674855910915,1101.0419587711,674.261437878459,767.575530222776
crRNA0184:222-244_randomDouble_451,624.954763370927,1054.12991762718,674.206001159409,985.790438566369,438.837421709763,630.231988418371,1437.59710146859,750.68677859037,747.178418230842
crRNA0184:222-244_randomDouble_453,892.013920974201,1116.25938232034,820.941684841259,1303.24837640978,983.601117625331,747.496903850506,1464.73864523452,856.506481114555,986.57610108354
