R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA1331:1660-1682_FirstOrder_01,328.679540155031,308.168150522365,314.680264668352,345.768899757594,297.274530439762,335.837704126007
crRNA1331:1660-1682_FirstOrder_02,315.146270063896,332.374631321321,238.810015763737,305.987732620393,258.457236018616,266.976178473677
crRNA1331:1660-1682_FirstOrder_03,269.114088948711,253.315801056564,244.228828024414,212.51580092143,249.603134432558,249.314436353919
crRNA1331:1660-1682_FirstOrder_04,300.158437050067,249.316579693805,262.948087016543,294.238464268336,246.70551290471,285.814986603586
crRNA1331:1660-1682_FirstOrder_05,582.390194029059,549.971554626014,481.372063764008,507.554337683431,532.105389364988,655.807682670983
crRNA1331:1660-1682_FirstOrder_06,452.469725071068,461.184479826123,450.672503430857,424.864011384765,438.298327408225,462.19230076039
crRNA1331:1660-1682_FirstOrder_07,458.097435940493,526.83082764351,517.934735891203,460.22764135359,692.992231812756,563.550450384316
crRNA1331:1660-1682_FirstOrder_08,372.777214490512,333.368745572912,319.663234526,320.68095615997,298.304132395224,349.508321629699
crRNA1331:1660-1682_FirstOrder_09,171.68563135295,165.371520700149,145.221744496392,182.264047195939,156.330846029101,178.740308495748
crRNA1331:1660-1682_FirstOrder_10,325.599616371634,385.565293955886,295.522697004827,326.609516287468,392.656588031044,324.791845337723
crRNA1331:1660-1682_FirstOrder_11,347.83083851752,322.13566789631,257.95510636727,311.661471037935,282.342660304881,275.448378173065
crRNA1331:1660-1682_FirstOrder_12,458.298489031393,511.20071505518,522.166942132795,452.38108553404,487.090396858251,507.232789309487
crRNA1331:1660-1682_FirstOrder_13,358.490522593493,295.444291689574,264.333161487944,268.766391261505,291.683549328282,392.451122950224
crRNA1331:1660-1682_FirstOrder_14,353.876264568544,321.397338545194,290.279191237861,261.981935101667,306.071605036054,310.669424545334
crRNA1331:1660-1682_FirstOrder_15,126.402553808996,105.74472166829,112.689833607819,129.764530317369,94.7913158797422,122.240482558938
crRNA1331:1660-1682_FirstOrder_16,194.831310517524,199.074322740655,182.332702702012,213.380332131468,135.29468362931,188.124019082929
crRNA1331:1660-1682_FirstOrder_17,264.361078175877,212.761873958367,257.173579801646,240.482400751821,218.929207813601,259.510556361252
crRNA1331:1660-1682_FirstOrder_18,278.044462180796,222.421998607102,242.380583815036,277.71410987323,219.910802856097,232.670798754581
crRNA1331:1660-1682_FirstOrder_19,311.014740159819,304.9603285823,284.047841689741,319.921869078872,285.418791512086,272.111789159024
crRNA1331:1660-1682_FirstOrder_20,120.200902290548,90.9682170752187,119.017112068205,127.911708460461,83.5008832211414,119.348104532529
crRNA1331:1660-1682_FirstOrder_21,416.091642442167,377.225534677116,344.216635470621,395.071266232949,387.624908249099,444.988709843517
crRNA1331:1660-1682_FirstOrder_22,436.667789320238,499.029334585589,455.720230464163,416.455330042072,458.083367110006,440.17559180741
crRNA1331:1660-1682_FirstOrder_23,488.46433262549,462.448380628484,493.744310762906,502.691902025103,411.036245593935,496.418523845021
crRNA1358:1730-1752_FirstOrder_01,683.199589428232,639.960197838653,575.626041912125,590.129222455349,565.952229605905,799.766983171
crRNA1358:1730-1752_FirstOrder_02,578.513541547884,474.090786090994,480.273738025864,563.6227153863,492.636301577565,469.815567886953
crRNA1358:1730-1752_FirstOrder_03,665.100447407058,802.091537892934,693.317507094807,741.412585409533,779.649941481131,829.569715744744
crRNA1358:1730-1752_FirstOrder_04,689.369387960604,707.305872373772,551.808161611361,597.801163047928,730.737148885037,598.214916461336
crRNA1358:1730-1752_FirstOrder_05,353.885284521895,481.270221413053,411.152381526392,396.862149731701,385.01061298196,366.898877197212
crRNA1358:1730-1752_FirstOrder_06,184.610916080032,144.825957661205,147.626161182184,173.280145148551,132.454076686577,144.476001882404
crRNA1358:1730-1752_FirstOrder_07,470.021424554659,479.18921415916,475.281356679421,508.498170340784,443.477276068115,554.827838717925
crRNA1358:1730-1752_FirstOrder_08,658.553118650757,563.523079697298,438.835670848563,602.135050691425,520.501724824348,512.161189262752
crRNA1358:1730-1752_FirstOrder_09,735.600515312409,666.924048171846,556.227059900586,618.78821327187,771.73353629436,807.948371701282
crRNA1358:1730-1752_FirstOrder_10,593.580283561551,632.336872445063,597.662910194624,538.51537335003,616.927188339784,704.03705582104
crRNA1358:1730-1752_FirstOrder_11,310.95470575683,283.22574771202,218.859480450442,294.852576124496,287.580604145941,310.421869975009
crRNA1358:1730-1752_FirstOrder_12,520.881955386323,451.758985542149,448.392088898856,435.021739859355,424.642586252869,575.451687878581
crRNA1358:1730-1752_FirstOrder_13,335.613929755953,347.857064999017,270.809707121969,203.578629478928,304.349601515263,366.55473513287
crRNA1358:1730-1752_FirstOrder_14,469.622204749894,442.918963803001,377.351202397917,388.756999138033,364.280016545543,438.045272877518
crRNA1358:1730-1752_FirstOrder_15,454.801006674851,513.569093641248,418.376119639836,503.667280516514,534.837921419719,511.797480968788
crRNA1358:1730-1752_FirstOrder_16,486.6711454447,552.63403317402,509.017245412563,456.209668357185,626.841167493849,649.317980668787
crRNA1358:1730-1752_FirstOrder_17,694.862725902649,773.714773429086,731.409574469978,636.161639188637,795.329761963886,808.334671635974
crRNA1358:1730-1752_FirstOrder_18,601.931344910471,508.157829695644,517.086305160039,532.397929561277,549.979252946714,649.933441930258
crRNA1358:1730-1752_FirstOrder_19,404.076998209173,386.383134392301,297.681737393654,305.977210339119,379.102571062749,392.27111222276
crRNA1358:1730-1752_FirstOrder_20,379.161144500798,352.426326644457,253.18730472764,241.496627440683,351.190820484763,407.767347130352
crRNA1358:1730-1752_FirstOrder_21,422.693534294972,440.081513598742,419.552156240421,468.166588691928,427.079875013293,455.909741587616
crRNA1358:1730-1752_FirstOrder_22,519.629197453164,590.345612656255,469.81554523805,501.484357929271,598.676283628484,540.572420952999
crRNA1358:1730-1752_FirstOrder_23,484.706923303852,501.748861220564,450.019015726695,545.144860846705,455.684884329281,528.465548110339
crRNA1476:1966-1988_FirstOrder_01,470.342771927797,379.03846048631,481.402630163503,473.137119300582,325.46157632015,362.946882379307
crRNA1476:1966-1988_FirstOrder_02,246.345225975988,234.164429605966,198.761321723661,231.975900269741,195.151804258771,274.429642032023
crRNA1476:1966-1988_FirstOrder_03,384.210800671432,310.14589342733,336.046000695478,338.834721669612,310.158666076745,371.753510717405
crRNA1476:1966-1988_FirstOrder_04,170.118463249093,173.466620742751,149.118907294212,214.908484258789,147.943446534305,178.206716106728
crRNA1476:1966-1988_FirstOrder_05,305.443621976848,309.194956751145,219.545621520424,253.373711858891,248.684611634435,291.543839117101
crRNA1476:1966-1988_FirstOrder_06,217.421224589823,210.220100194401,190.781982798288,249.84446565571,173.567437199793,188.274969520013
crRNA1476:1966-1988_FirstOrder_07,202.424507586742,189.570758061381,166.865698540615,225.288094915737,177.608101647881,213.435790646991
crRNA1476:1966-1988_FirstOrder_08,189.804670988291,232.303375791448,174.966945220395,208.404569009605,212.470709696307,188.592392453056
crRNA1476:1966-1988_FirstOrder_09,331.42860871965,348.530557031477,257.169689433583,250.846601253711,334.141915359104,323.249240094527
crRNA1476:1966-1988_FirstOrder_10,275.180312190822,247.04523719066,202.9461469509,253.072821315893,240.022241899831,243.102306310971
crRNA1476:1966-1988_FirstOrder_11,450.810135869464,456.98677506182,532.731559938524,426.180202785771,428.53738714018,530.028918251942
crRNA1476:1966-1988_FirstOrder_12,399.137979625366,436.181909450904,331.552633449661,372.416307898817,390.431838452638,417.557134216933
crRNA1476:1966-1988_FirstOrder_13,332.895795693309,370.271253155955,308.225045764313,347.379245243636,329.242418485008,363.937113171078
crRNA1476:1966-1988_FirstOrder_14,192.527858153932,159.164839872999,161.651134862332,147.247464022848,153.121249586915,207.704807762154
crRNA1476:1966-1988_FirstOrder_15,88.0077477809836,90.4894585545348,76.7387267196294,97.6453270523143,100.823895016358,128.14393036637
crRNA1476:1966-1988_FirstOrder_16,217.232394224773,189.688128188481,177.458528710261,201.755963791577,195.914491349297,162.866577962257
crRNA1476:1966-1988_FirstOrder_17,153.781395558394,124.3141428421,118.073382122489,154.782656153513,89.4754886396323,127.771544742902
crRNA1476:1966-1988_FirstOrder_18,182.320116978462,148.49689304061,115.944884478189,140.750402495572,158.0175230111,158.911267509912
crRNA1476:1966-1988_FirstOrder_19,158.877304894773,149.184460032647,151.012987368458,130.102699715295,109.766691536811,164.327488388735
crRNA1476:1966-1988_FirstOrder_20,153.857342803718,159.510713384869,151.549109839518,161.384041377997,156.59787713167,127.935274477694
crRNA1476:1966-1988_FirstOrder_21,233.795257917376,224.235117780601,190.889053900498,258.752320339025,203.177656183493,262.384018347927
crRNA1476:1966-1988_FirstOrder_22,202.935035487767,191.323735870897,141.77566280564,144.787076949067,145.794596297683,181.35263657894
crRNA1476:1966-1988_FirstOrder_23,331.514546365903,298.647027736292,314.163395412565,290.715247321187,262.563112934664,299.809752691282
crRNA1481:1971-1993_FirstOrder_01,317.119976533121,349.148173683068,277.787154939071,302.633549194131,362.702167858556,317.227300166064
crRNA1481:1971-1993_FirstOrder_02,551.416242663348,531.428202557656,500.917092080645,446.394886121266,461.326648277185,592.696315234974
crRNA1481:1971-1993_FirstOrder_03,366.71606257406,334.672606769028,284.34397564523,316.940596183693,341.129218723982,348.368136562514
crRNA1481:1971-1993_FirstOrder_04,356.531424743351,389.72359719051,321.925366328133,255.570468770838,285.510212191491,350.642941425564
crRNA1481:1971-1993_FirstOrder_05,238.33389950586,237.822448411406,240.686190130698,293.322189582605,211.779144539572,222.884794229571
crRNA1481:1971-1993_FirstOrder_06,554.403712707419,569.912795002242,441.337921884486,469.218726466403,536.755287162387,591.065592445441
crRNA1481:1971-1993_FirstOrder_07,500.882717101622,544.169366935632,462.031474201695,441.805002858295,554.552113497003,545.722482090444
crRNA1481:1971-1993_FirstOrder_08,474.275254420718,510.982059405648,450.465077175007,497.564279976652,519.006680111209,432.090361025224
crRNA1481:1971-1993_FirstOrder_09,95.7347528830544,78.8864566731651,59.900981538996,69.1552221031018,47.8389983212558,77.8398065493937
crRNA1481:1971-1993_FirstOrder_10,246.87843884515,219.004539225646,190.264724552651,236.308381458463,218.066457492734,273.547082508492
crRNA1481:1971-1993_FirstOrder_11,521.181185182825,499.242864381129,512.81115345307,459.143626017372,444.677867904387,530.403039935051
crRNA1481:1971-1993_FirstOrder_12,524.451229711859,482.252062944831,443.755523998878,569.885191753335,540.148182108928,477.333166985165
crRNA1481:1971-1993_FirstOrder_13,416.118331365669,475.419662905575,469.519183065145,466.03409002097,431.455454058103,431.135970246428
crRNA1481:1971-1993_FirstOrder_14,524.891394606727,504.51887073179,588.577297323593,635.772752054448,642.820849526431,519.002880395497
crRNA1481:1971-1993_FirstOrder_15,503.128141687667,692.766676249417,427.186053813237,420.392456336518,727.520507292529,592.274021957391
crRNA1481:1971-1993_FirstOrder_16,701.098287684572,705.157715291669,858.146250172378,740.711041273067,752.147217492813,838.141393058963
crRNA1481:1971-1993_FirstOrder_17,414.565658661782,390.018778779332,341.019651851939,341.391114206166,399.503238401485,448.463699063425
crRNA1481:1971-1993_FirstOrder_18,504.200290068577,485.276223189072,422.060578527563,478.579227517408,530.404085145651,523.794473978017
crRNA1481:1971-1993_FirstOrder_19,427.108497067806,458.364578918166,381.141591748573,370.404115191551,466.41480207834,526.708208485518
crRNA1481:1971-1993_FirstOrder_20,213.788472139045,165.745345352859,182.072264542087,205.25182746028,147.3871269266,183.263697678967
crRNA1481:1971-1993_FirstOrder_21,258.790426098772,252.469178414977,287.066448124501,286.605658104339,239.755106654018,306.977039332235
crRNA1481:1971-1993_FirstOrder_22,489.39576494367,428.159773274072,387.155509707457,512.305895741287,449.046694941874,470.633253613007
crRNA1481:1971-1993_FirstOrder_23,194.920149930624,161.056744121425,165.431672712824,204.375443820198,122.825764877387,202.191096893256
crRNA1507:1997-2019_FirstOrder_01,585.167303782606,687.746196226091,713.072217378241,693.621356013429,626.933695299816,626.558359630367
crRNA1507:1997-2019_FirstOrder_02,461.156563661682,479.54108630581,525.06257576846,399.097094807006,425.501928234926,453.557256194155
crRNA1507:1997-2019_FirstOrder_03,509.067113232079,533.807073963517,532.242550630837,441.406314221909,573.849315759002,558.884478487195
crRNA1507:1997-2019_FirstOrder_04,578.961843804001,661.815988617013,651.726960724954,689.542054512094,763.194302506818,565.175955658031
crRNA1507:1997-2019_FirstOrder_05,597.880379182169,561.091386099213,512.399277253482,491.864171616867,676.181002918125,812.896392365858
crRNA1507:1997-2019_FirstOrder_06,756.73455010736,689.086946626782,747.333528407614,725.382969455891,814.286723326351,786.330596757277
crRNA1507:1997-2019_FirstOrder_07,620.832513447821,693.833395523579,643.188801940832,665.585513044004,724.604037778386,739.268387252045
crRNA1507:1997-2019_FirstOrder_08,604.154704411865,611.298726755681,638.931835188319,501.335226928793,683.086652644967,738.301883149374
crRNA1507:1997-2019_FirstOrder_09,556.284338420822,468.761026912652,466.307968542359,492.323946353092,576.17618384719,596.416606800981
crRNA1507:1997-2019_FirstOrder_10,450.182435215691,546.597339804807,583.344163669975,532.09856381729,482.416316979702,466.372073831693
crRNA1507:1997-2019_FirstOrder_11,372.92482849389,428.839938096478,402.812520103133,393.758190101632,410.278169274809,492.366388335136
crRNA1507:1997-2019_FirstOrder_12,456.849300884396,417.199002333923,430.951963063557,406.057535415811,375.594209744229,421.505500117443
crRNA1507:1997-2019_FirstOrder_13,581.493229710695,610.856635781952,718.75326288696,626.979460715582,705.091983077111,695.808056732004
crRNA1507:1997-2019_FirstOrder_14,550.838982463988,563.02224834267,659.249395447771,569.032532371726,580.555450801823,721.191664186406
crRNA1507:1997-2019_FirstOrder_15,622.7077966669,585.416022330638,579.377622717714,598.078886533528,716.336133662383,738.639630100091
crRNA1507:1997-2019_FirstOrder_16,512.727328576276,501.168152490807,438.263920961762,428.833357709289,473.411828542754,472.567717681045
crRNA1507:1997-2019_FirstOrder_17,555.681131781197,515.070561934869,514.756586619943,576.227715636181,570.10084599065,532.760066883519
crRNA1507:1997-2019_FirstOrder_18,558.644831906754,600.447555365377,585.474703677279,494.45660410291,584.34807694906,668.197001937507
crRNA1507:1997-2019_FirstOrder_19,427.967912312937,405.271083138189,401.137265719932,398.322639341972,439.616980316383,430.965759872826
crRNA1507:1997-2019_FirstOrder_20,564.125019672337,539.249684547083,508.511709436295,594.602065211815,627.917215065341,500.636576295372
crRNA1507:1997-2019_FirstOrder_21,647.029248870658,633.875141031883,675.953026530634,571.47826110618,670.606862258916,606.214838961713
crRNA1507:1997-2019_FirstOrder_22,498.932732796974,537.398851219969,679.35526047672,550.281208041704,553.426092267291,594.535256167374
crRNA1507:1997-2019_FirstOrder_23,545.611266281309,500.203975603665,483.57159580796,570.391015990227,550.158876479582,521.952942183439
crRNA1517:2031-2053_FirstOrder_01,393.631206061668,406.295124817893,375.364743220186,434.302342828938,425.384459175306,408.432455308732
crRNA1517:2031-2053_FirstOrder_02,358.230086202296,335.116117059171,294.413704162674,316.104565820422,330.104742838642,332.279533963987
crRNA1517:2031-2053_FirstOrder_03,441.048939979373,494.894684681606,394.907311740799,561.242895216884,350.941146572593,350.710712587515
crRNA1517:2031-2053_FirstOrder_04,527.863366476107,535.261719363185,481.524945397572,464.335682214706,423.283503715604,510.729830386707
crRNA1517:2031-2053_FirstOrder_05,493.025064308934,456.873333646651,422.898325766863,427.981541047249,415.535789048933,393.47305009229
crRNA1517:2031-2053_FirstOrder_06,537.383850050594,456.732142775382,388.920542576889,373.452998143401,449.144171672331,536.65049750319
crRNA1517:2031-2053_FirstOrder_07,396.152683875088,392.993443697852,400.864545825624,365.221116035627,379.604057237158,407.724349979499
crRNA1517:2031-2053_FirstOrder_08,608.608679241465,513.617708967029,567.773500212173,627.462239252375,376.55246774471,431.909012591784
crRNA1517:2031-2053_FirstOrder_09,348.001693178956,273.107909405809,188.737814814549,321.023021841227,222.22855411851,233.137092482364
crRNA1517:2031-2053_FirstOrder_10,448.912145049125,480.489540530798,332.786978638284,555.617510386978,452.230248831286,339.662440077139
crRNA1517:2031-2053_FirstOrder_11,319.276355596344,283.287208786704,256.714812263971,294.553480009737,259.686147853492,253.714668181113
crRNA1517:2031-2053_FirstOrder_12,248.508566875004,257.640922123972,221.432102682493,243.148567185869,211.915660610753,208.744674329515
crRNA1517:2031-2053_FirstOrder_13,526.332275442951,478.698295069732,404.432822380453,508.080371622867,444.129188033422,429.514276076655
crRNA1517:2031-2053_FirstOrder_14,311.296747230556,275.011439458536,243.053452307625,309.724519633412,228.527804060318,254.408106885134
crRNA1517:2031-2053_FirstOrder_15,553.843338626726,533.654862903338,454.853963236772,466.634434386164,500.548079947711,571.022983948722
crRNA1517:2031-2053_FirstOrder_16,453.163211070147,476.408803469737,392.209865946274,411.243152496046,367.092117750254,421.318712782814
crRNA1517:2031-2053_FirstOrder_17,490.132715975967,459.020049072749,362.3180112845,395.622183101454,412.238082337042,448.623442042922
crRNA1517:2031-2053_FirstOrder_18,500.602270082614,536.306418852742,380.667168896062,481.392276806578,520.65568356216,402.846476098435
crRNA1517:2031-2053_FirstOrder_19,538.183717931278,577.943970841614,583.662174655925,576.079333822384,502.874268441723,502.410436595533
crRNA1517:2031-2053_FirstOrder_20,414.065807652028,441.719144328759,363.252719028231,323.782872445008,426.739494278846,458.743918114474
crRNA1517:2031-2053_FirstOrder_21,527.663037820375,410.837468282887,358.751834347477,876.654676184186,506.367726119829,454.491517646305
crRNA1517:2031-2053_FirstOrder_22,693.196090670126,704.118427970553,665.544812255608,666.447032517335,829.861715814237,744.641606255894
crRNA1517:2031-2053_FirstOrder_23,482.860518376523,499.79749090747,414.281530456863,524.302695122365,445.292526742411,445.703716426015
crRNA1564:2119-2141_FirstOrder_01,782.321263426065,768.346018226495,652.900112705811,647.527685847571,715.689430230601,731.800189450596
crRNA1564:2119-2141_FirstOrder_02,589.294715543913,618.567240702718,601.045007240447,589.929065469125,617.828076031398,598.472756952252
crRNA1564:2119-2141_FirstOrder_03,621.769374321077,594.728184582569,532.227903703776,607.408473508015,746.750185483994,653.053032990424
crRNA1564:2119-2141_FirstOrder_04,597.035756244446,723.563619140214,746.704241244855,808.488696813822,1090.1565655845,725.97649053911
crRNA1564:2119-2141_FirstOrder_05,781.377536382087,788.573027332646,890.331541937048,820.321932165401,817.368080591181,760.435491360826
crRNA1564:2119-2141_FirstOrder_06,771.344988330155,768.854334657526,801.367049617251,745.763907368369,879.793976080329,812.069969109308
crRNA1564:2119-2141_FirstOrder_07,525.954284705878,498.520970389894,398.749678204693,516.476229183487,594.743819140888,601.189041985836
crRNA1564:2119-2141_FirstOrder_08,717.806063548102,493.446594123815,467.153751723711,621.309719997522,504.973214771561,564.207908720103
crRNA1564:2119-2141_FirstOrder_09,581.18302830665,596.789911026743,555.387854980197,507.991706830822,650.936683895433,660.959013808478
crRNA1564:2119-2141_FirstOrder_10,402.00199407024,359.044427461158,451.96268118826,349.585410368379,353.835912031921,421.384646832057
crRNA1564:2119-2141_FirstOrder_11,531.495198689077,571.636591266039,564.49861447085,540.677466658103,501.398225215666,523.689264580777
crRNA1564:2119-2141_FirstOrder_12,750.519495284158,801.8746396005,625.375642242002,710.937938533749,842.698579570952,773.411926351289
crRNA1564:2119-2141_FirstOrder_13,509.632444274108,527.717291779275,509.075437677818,524.354348413554,516.96391684239,632.995889123511
crRNA1564:2119-2141_FirstOrder_14,648.258401560038,686.945868241311,723.710722356422,605.048823367675,762.896711754517,725.741899003405
crRNA1564:2119-2141_FirstOrder_15,703.714332409243,659.409076529224,660.560251802999,642.924275964866,723.254428664329,723.631294058473
crRNA1564:2119-2141_FirstOrder_16,703.056133511265,758.079984375404,795.076694799132,759.531278088111,787.39709429769,678.060727099363
crRNA1564:2119-2141_FirstOrder_17,600.743153284417,647.621503866249,599.232286326507,545.769257860884,660.309376040503,665.613230386019
crRNA1564:2119-2141_FirstOrder_18,725.863058749787,648.386755795706,636.208729254706,618.680068636562,746.024511471514,665.494041402427
crRNA1564:2119-2141_FirstOrder_19,756.862822775979,707.689767748624,734.448079407509,771.495160041791,822.173997283799,764.963320111771
crRNA1564:2119-2141_FirstOrder_20,547.618213290872,584.550345452331,624.162803591758,532.12557406045,664.406864335172,724.499414090124
crRNA1564:2119-2141_FirstOrder_21,740.517159273291,693.522675866452,704.067938101666,741.689506734995,796.094488750274,920.810757947866
crRNA1564:2119-2141_FirstOrder_22,619.951226930941,483.410734663815,466.826974263265,472.762121616841,525.406971710835,659.926528605319
crRNA1564:2119-2141_FirstOrder_23,655.806480144948,549.009606908929,695.653246277331,605.738273406308,600.550820116127,642.881333901972
crRNA1565:2120-2142_FirstOrder_01,574.798292334999,622.410490694567,779.953498906314,679.79275640013,658.169578862627,640.988485555311
crRNA1565:2120-2142_FirstOrder_02,597.42361633911,609.630836253759,552.080962506783,608.33442308027,606.357406293575,574.316353514498
crRNA1565:2120-2142_FirstOrder_03,650.595108374439,580.411628038007,505.53039475877,570.554363911024,663.767381570527,678.224025879478
crRNA1565:2120-2142_FirstOrder_04,681.68903380758,661.983420603897,591.425840015352,648.690536517995,593.769553484709,580.283259885336
crRNA1565:2120-2142_FirstOrder_05,615.578649622225,646.300378124878,667.148379606339,586.674651550432,606.951689007957,615.686033750465
crRNA1565:2120-2142_FirstOrder_06,659.418399413177,557.399552533688,561.146823410362,607.371719392425,704.415863259755,596.054771497337
crRNA1565:2120-2142_FirstOrder_07,575.755643654633,571.469866262914,595.962911596514,575.870134974952,619.401349731581,584.968345618545
crRNA1565:2120-2142_FirstOrder_08,576.371092355557,606.043687124131,542.709399059752,632.940535239349,587.25735686775,644.603782314664
crRNA1565:2120-2142_FirstOrder_09,761.121899523842,717.681161844648,638.238738255831,681.372881090625,712.184392852464,606.872522550542
crRNA1565:2120-2142_FirstOrder_10,640.48635629043,631.54513911468,679.639918906647,585.657181065329,673.18654327938,723.912922853006
crRNA1565:2120-2142_FirstOrder_11,454.335488929325,429.906534476787,502.614699661852,458.888741417193,423.725378278643,470.762604337973
crRNA1565:2120-2142_FirstOrder_12,594.148413068857,429.808922821736,545.102795473583,590.94622866711,479.174281958644,481.19315791322
crRNA1565:2120-2142_FirstOrder_13,510.38007165997,574.272926543943,683.426896635275,483.673376841726,601.064929231745,669.55249093994
crRNA1565:2120-2142_FirstOrder_14,609.406736752525,615.065818237953,478.736111766356,533.635223256811,690.157000536152,624.937661483095
crRNA1565:2120-2142_FirstOrder_15,618.973622733471,683.137730666796,642.755172228508,611.420988982502,780.756043025937,709.478946985862
crRNA1565:2120-2142_FirstOrder_16,675.403401286621,650.641898969571,670.735572641699,825.377298533371,801.971194404626,596.889139815241
crRNA1565:2120-2142_FirstOrder_17,638.884639751844,607.279230511218,585.582414433425,520.060522314658,681.00528076082,646.700262050036
crRNA1565:2120-2142_FirstOrder_18,527.000965623015,618.768443920353,549.578540841413,424.857005680727,603.730542590784,652.49384144837
crRNA1565:2120-2142_FirstOrder_19,966.695646122888,1054.02311486402,737.339610202768,714.090836878955,941.323308196804,866.534395091772
crRNA1565:2120-2142_FirstOrder_20,533.292436902556,497.749973318134,574.28291098943,515.473062886698,565.850133220571,576.058742382698
crRNA1565:2120-2142_FirstOrder_21,687.82822729416,684.79625894536,670.879010669155,606.716890723766,771.850910537931,730.09181633025
crRNA1565:2120-2142_FirstOrder_22,605.760423752973,735.899525006904,820.795105756395,733.031033957765,753.417940217009,606.594063399228
crRNA1565:2120-2142_FirstOrder_23,558.908757306075,609.542964702698,643.401226464493,597.614148866463,680.699800871066,628.769350746695
crRNA1750:2405-2427_FirstOrder_01,275.336093292601,227.815441122018,198.899759205347,264.107702653864,232.330327455341,253.966210712218
crRNA1750:2405-2427_FirstOrder_02,267.407137454525,293.941431976979,277.307534046409,299.576588031297,256.785544542151,248.252191026093
crRNA1750:2405-2427_FirstOrder_03,377.240698263009,426.446434669365,438.934960141811,387.55531536013,368.379960516198,449.313170039048
crRNA1750:2405-2427_FirstOrder_04,298.548855897665,335.923166421368,314.941251323886,318.129706213864,331.34046219225,355.966736357545
crRNA1750:2405-2427_FirstOrder_05,178.056359571322,186.204425535973,150.350665649295,113.434127222847,141.624635768717,211.898846741965
crRNA1750:2405-2427_FirstOrder_06,344.445791331459,304.634232641137,252.358185202001,282.66971917183,287.745220635198,322.881501513648
crRNA1750:2405-2427_FirstOrder_07,439.51643022967,369.414743657132,343.936092072727,321.76852630387,360.359154068339,417.187926708468
crRNA1750:2405-2427_FirstOrder_08,596.951139839517,514.10995555543,581.118217252338,531.754495313828,473.589602981687,617.587166956421
crRNA1750:2405-2427_FirstOrder_09,357.067460196477,323.659765171169,235.590621599831,269.643154516001,275.008521856178,259.597417690901
crRNA1750:2405-2427_FirstOrder_10,529.104111644142,578.27264408201,539.559535454764,564.460091390543,660.388633756654,605.46481835509
crRNA1750:2405-2427_FirstOrder_11,524.241815462316,444.650164371819,537.130391736848,449.606874225226,439.565530183651,434.892501332432
crRNA1750:2405-2427_FirstOrder_12,488.213662669759,447.475242651762,466.38488290592,454.282771742521,478.170842555433,474.621650284598
crRNA1750:2405-2427_FirstOrder_13,327.350718675125,272.990510370062,248.78658200268,220.752103695197,304.932620703321,338.158702228344
crRNA1750:2405-2427_FirstOrder_14,459.461976834681,473.483301120865,378.376406705346,395.807411740122,436.607723952407,437.320132172072
crRNA1750:2405-2427_FirstOrder_15,477.375659778631,537.5391828204,490.058025723274,489.193500157699,597.832277178037,490.122406467343
crRNA1750:2405-2427_FirstOrder_16,384.657125078964,309.705536508269,287.624986626229,318.358111018841,274.976445745213,333.071167249187
crRNA1750:2405-2427_FirstOrder_17,241.262938253366,190.989876926593,169.155890566662,204.967609443697,164.302253590382,173.164642151201
crRNA1750:2405-2427_FirstOrder_18,290.371459779457,350.58893206031,344.795682799609,247.430710782121,279.489025768818,277.148254282598
crRNA1750:2405-2427_FirstOrder_19,188.275475369578,148.842991952126,161.944589958729,189.327507267749,133.268496611092,166.036273366643
crRNA1750:2405-2427_FirstOrder_20,305.032022278283,267.755525455685,216.383563413028,248.727788102314,227.302538162851,320.404657621655
crRNA1750:2405-2427_FirstOrder_21,205.111107349788,211.289096262285,206.815268902002,175.019036705232,208.143075255952,217.81688727828
crRNA1750:2405-2427_FirstOrder_22,368.416090317425,370.357225026407,385.773561185973,430.842990535795,478.465554027345,475.790079965849
crRNA1750:2405-2427_FirstOrder_23,469.52641125792,333.071995857472,374.782104558235,401.242784192905,386.884714137553,591.271077818875
crRNA0162:174-196_randomDouble_006,856.63105008302,911.741119702551,982.89547086006,841.177677783986,920.066349118201,814.449156609156
crRNA0162:174-196_randomDouble_007,942.870027811043,947.453760015775,791.72042725094,892.13843541075,985.848218941632,825.28849812527
crRNA0162:174-196_randomDouble_012,909.521589885605,901.377901262002,889.453509932527,855.336472345803,926.792305973488,835.093987538227
crRNA0162:174-196_randomDouble_019,536.408194571388,465.604656029813,486.082647962242,526.16294061199,662.87244669187,681.700141282612
crRNA0162:174-196_randomDouble_020,542.33424932226,534.796587872109,600.753847308226,620.192541197225,631.010702859956,570.185832424967
crRNA0162:174-196_randomDouble_022,804.972569661391,721.653197937232,719.589392062379,672.818377484172,777.348194153864,670.96020132584
crRNA0162:174-196_randomDouble_023,516.170185308418,595.488682257092,530.440226752763,590.882884060055,643.888456257799,617.358659368458
crRNA0162:174-196_randomDouble_031,912.363801780394,1037.62869527512,1192.70553165489,1161.2115137484,914.731835711294,839.17026806554
crRNA0162:174-196_randomDouble_034,682.173131064091,810.66871660652,830.770370836585,717.636517272995,717.5325527968,564.838267159776
crRNA0162:174-196_randomDouble_039,660.001840270176,680.864854533031,513.926783506696,607.940583271981,698.428656747811,667.175883400591
crRNA0162:174-196_randomDouble_043,566.952221875322,787.147355172546,650.676113406832,433.899351973485,822.460297051162,742.950006391199
