R1_input,R2_input,R3_input,R1_top,R2_top,R3_top,R1_bot,R2_bot,R3_bot
crRNA0184:222-244_randomDouble_357,718.003826537158,1102.47613049881,863.883583036302,974.475518118951,736.689590080287,622.726691845188,1081.6368332758,902.673667265292,921.481164183591
crRNA0184:222-244_randomDouble_366,877.239250952508,1063.24324615043,993.794345232645,1339.60458651856,1274.62061272354,775.299481474714,1417.13069572759,902.20391381226,1048.39104141208
crRNA0184:222-244_randomDouble_379,775.102882605817,810.885460589738,769.631277799011,1115.87317213694,1177.28300378314,767.814871502437,1349.40494971893,874.642136638994,938.963092799127
crRNA0184:222-244_randomDouble_384,758.166971990376,854.022290516979,793.42327586248,1041.89918302792,1040.7298886107,716.448553630805,1215.30584098357,845.993936934046,1042.35668011035
crRNA0184:222-244_randomDouble_386,688.771274454231,1013.36005372137,699.740223830824,799.430462536934,914.481886922204,717.352764891065,889.126153558724,767.90005943618,797.176640484429
crRNA0184:222-244_randomDouble_387,855.990606376405,955.411001598569,947.63122178129,1151.43695303519,672.237541813382,802.187122659864,1242.75114690868,1065.704685934,1131.63520964493
crRNA0184:222-244_randomDouble_394,571.080462580577,662.428110047075,590.636124293292,620.076120113061,478.1438424269,636.886716190182,779.83439227136,536.934472819238,503.476406252166
crRNA0184:222-244_randomDouble_396,649.437797718476,854.333017858947,570.280077386463,1158.59760276481,877.367319182332,674.993875500596,887.23226366478,600.435431616269,846.76502640975
crRNA0184:222-244_randomDouble_400,644.198133069432,815.032039329511,632.86925012798,656.437790776255,495.572246187094,775.732634996238,948.691942771975,794.088235673681,689.606031374171
crRNA0184:222-244_randomDouble_401,523.803712686787,694.196075081069,482.72247356838,726.355793545335,448.948733512452,637.278891563596,764.417061250319,648.666863771173,614.086615633631
crRNA0184:222-244_randomDouble_406,550.129833393354,720.215253280878,645.398904197465,660.253586906373,662.101598257543,507.610940566103,964.304654123266,630.230217726942,725.405342456027
crRNA0184:222-244_randomDouble_422,621.826181073503,657.208696161168,603.560293458276,350.477314912477,485.81945943853,413.428424019514,665.055326359005,573.602459019987,607.309954851725
crRNA0184:222-244_randomDouble_423,514.696789226952,602.569109019054,555.681883637979,769.963831834425,309.048795591848,425.552401641831,801.394520729306,685.779651829543,753.925423961525
crRNA0184:222-244_randomDouble_444,723.278367097401,1093.25715535811,812.924196438112,850.195511412389,844.142666161646,855.370043929273,920.928654126741,769.619217138908,743.229726277941
crRNA0184:222-244_randomDouble_447,735.819064760577,1081.0552945677,757.296273363888,786.970174343133,860.215317800377,700.318988055543,1009.04565903289,695.669984134042,854.476015102189
crRNA0184:222-244_randomDouble_451,630.270922027878,1010.45088533673,713.299871758981,870.174905107871,515.195457033249,640.153361536118,1136.62181188052,778.294897652819,841.154199701014
crRNA0184:222-244_randomDouble_453,890.812451984152,1108.77881800606,883.316524343272,1146.82104637727,994.158556185384,790.443025526484,1239.66939411584,882.344878117323,1098.35242885808
crRNA0184:222-244_randomDouble_461,681.138078463303,1067.98255017678,836.984924136871,768.119573515253,1018.95708899432,695.037419572866,1249.2216154874,690.461116767795,827.548807891335
crRNA0184:222-244_randomDouble_468,620.469403749801,849.508486679606,606.586802538209,1181.255664604,899.448570819654,743.639653707145,925.527493234927,637.423561452042,749.314959738408
crRNA0184:222-244_randomDouble_472,855.508619679311,1250.86589189895,955.670920541703,1032.31558811222,1457.05839016455,1084.53126179062,1615.97910437989,800.8448883083,939.238873985637
crRNA0184:222-244_randomDouble_473,722.106825017593,980.557080244271,829.353169334291,908.014057412203,803.432892272004,836.821090696116,1339.01854129015,865.951194978134,761.480336841539
crRNA0184:222-244_randomDouble_479,742.638790802226,1056.29393888668,975.445054483762,1017.49116094357,644.237360651076,756.00965732158,1121.82241089197,869.826406056838,740.370518108529
crRNA0184:222-244_randomDouble_484,648.296024417498,960.958244365915,735.837457832328,1232.83779337833,732.721060769704,801.659250442619,834.937811181194,594.349308284748,529.696182010762
crRNA0184:222-244_randomDouble_490,750.405049144618,837.060991979994,732.743603615368,1063.84617781825,1072.631092225,962.734181456405,988.727341767813,658.146614522762,626.339950307834
crRNA0184:222-244_randomDouble_498,731.955810624788,863.617175595198,685.962951544366,847.016208628142,493.709624461843,865.186279961474,1093.09097553805,949.171029738165,781.22490126024
crRNA0184:222-244_randomDouble_508,714.150378948129,945.288043037196,701.071041104936,1054.0426033877,1002.52525821815,1113.77620329719,811.406857581704,590.0490755795,577.499758878314
crRNA0184:222-244_randomDouble_513,707.855756145214,1005.28471159721,787.255187776626,1536.17125037077,1442.37031414001,1248.94320956961,734.226196028771,518.252117642556,454.967741611181
crRNA0325:430-452_randomDouble_006,215.043870756869,164.433185376357,202.882866141769,129.30897784914,242.694076874064,240.542027917247,176.337431551483,177.899391943505,167.233687920051
crRNA0325:430-452_randomDouble_007,274.257906734477,218.791741483646,281.133114537786,518.888567970695,240.810119758299,412.456330478703,227.217724410841,239.932185490214,197.221042645542
crRNA0325:430-452_randomDouble_012,213.584257817323,183.8425919897,242.414260055054,532.75442949323,488.212268279007,640.921182703655,128.221616391523,130.346220018764,67.3767808629927
crRNA0325:430-452_randomDouble_019,226.809230526811,190.353547529155,206.933455221383,388.210968807892,282.56501540841,353.776909496845,164.44932812403,199.729760240487,146.130320200755
crRNA0325:430-452_randomDouble_020,261.620348095114,251.907574411979,223.785750000354,508.7774674806,340.465110908217,644.47535225335,123.249433912622,162.948847043375,113.335302758047
crRNA0325:430-452_randomDouble_022,193.597002798438,196.049435686811,203.458864709905,313.358374643858,248.274999841052,357.383279251943,136.638730586847,157.150228622179,108.84942862668
crRNA0325:430-452_randomDouble_023,245.733418595237,203.478716443416,227.453277167342,670.433049564115,716.010638426366,879.704460151393,94.4646998525326,103.053864092188,59.6278758069852
crRNA0325:430-452_randomDouble_030,259.823456045605,241.094286258353,243.310847912358,290.337992382125,366.003677061799,500.315755077148,188.338062025573,181.537346777868,146.487083146456
crRNA0325:430-452_randomDouble_034,513.884637382322,692.226518955348,513.582115577034,1001.00485380788,879.356485210908,1145.33279890048,366.817284319373,294.151172934389,218.289619572452
crRNA0325:430-452_randomDouble_039,195.775689555113,144.135508610573,210.131928858437,212.276467728739,205.746239321147,248.151305823007,135.313008469918,195.85611174152,152.151622306162
crRNA0325:430-452_randomDouble_043,302.291720618305,262.882072892298,347.843877548432,606.470440847241,253.08695633503,259.307055661217,303.727022683696,414.103948562399,306.977239429514
crRNA0325:430-452_randomDouble_053,417.175584314372,568.860219441657,396.779071643162,244.169220979189,191.27579635541,400.200663419745,528.652815932371,425.091735120268,393.406011951498
crRNA0325:430-452_randomDouble_054,316.513026010522,220.597579122354,259.102548204917,163.58226996099,256.722164085,214.93646108938,244.770728530197,312.400152022049,301.738706108197
crRNA0325:430-452_randomDouble_055,758.701893238418,606.418209675105,611.884615198203,658.377277608061,881.691536511299,631.394818716296,684.016291848208,532.968412105164,607.598003048738
crRNA0325:430-452_randomDouble_058,422.624325293624,455.153888470032,385.875852442841,590.353848999931,579.882131651005,901.636215865069,240.152356238766,238.921514226012,158.832376502138
crRNA0325:430-452_randomDouble_060,280.869635530239,264.89638115993,231.10586679335,372.16380813016,454.942470599612,787.850660723564,137.940403108781,112.413020098157,114.939440417695
crRNA0325:430-452_randomDouble_066,499.902616553547,343.976850753336,395.725318675747,234.626371666354,369.963047911995,487.869912613791,402.699387044512,429.17022438314,441.074575944487
crRNA0325:430-452_randomDouble_068,398.621514435498,403.243932811819,372.019780709236,236.289700833894,360.667427624254,379.187656352428,384.446863202511,404.165699102224,346.764311614357
crRNA0325:430-452_randomDouble_077,357.613003295117,352.188032383033,346.749104415213,335.550579802565,270.115824778274,378.48153765396,343.945095773806,378.617662620702,342.483465217819
crRNA0325:430-452_randomDouble_078,392.92537293969,424.626178301924,390.583509552629,247.064751693008,275.526661895332,493.332319286197,445.73669958404,399.755323649135,299.844952670804
crRNA0325:430-452_randomDouble_081,365.044321859713,363.411641304809,370.006182049893,482.975846520644,692.716943583019,746.238165836121,302.370556124853,256.104327964538,207.231649127774
crRNA0325:430-452_randomDouble_085,266.194553160965,265.932503391284,273.629547982732,165.496109773737,179.396358257521,236.39216406204,243.397660704637,295.195854109095,242.164964552906
crRNA0325:430-452_randomDouble_090,333.85592792315,220.575200071937,349.956134659392,272.530452339515,237.425618687407,280.476674192426,272.897964229153,374.30495215283,311.11777097362
crRNA0325:430-452_randomDouble_093,212.743120812378,202.935567547979,236.433490752364,294.713771556136,491.998802675645,557.191448169614,136.154630481177,107.36575446004,81.5156902353351
crRNA0325:430-452_randomDouble_104,407.989103555548,564.305452038127,399.871933784531,458.045011261583,366.267638206875,932.08037131729,303.050202621742,261.445701865594,227.73769876706
crRNA0325:430-452_randomDouble_110,413.775337113322,472.755098162907,446.040934840299,545.387125712464,272.589445199803,353.848738315815,466.204522481567,478.681495276949,526.487421421469
crRNA0325:430-452_randomDouble_112,518.9617267318,494.196808616018,562.576733028977,432.90996379991,461.177641574862,428.906964753697,467.158447704067,573.927261064092,492.712443011466
crRNA0325:430-452_randomDouble_115,375.824402857534,398.897109280818,361.662870468114,680.894621238723,561.960634824002,888.67220945444,229.275558367999,249.330711697267,159.092759122697
crRNA0325:430-452_randomDouble_119,331.957892930381,215.930427546641,308.354592527993,181.760076287925,181.636174009997,254.61310611058,281.305658298902,374.094983446147,377.63734989308
crRNA0325:430-452_randomDouble_120,498.784885428166,546.162216696969,587.880092929676,814.206361920121,737.628958507849,668.022945130944,721.57293578748,566.859846095837,440.613128459812
crRNA0325:430-452_randomDouble_124,341.162674669323,468.093952280636,407.323842437325,438.006668740597,107.400251324749,323.263026970241,513.641350241427,447.395869040554,419.657034797138
crRNA0325:430-452_randomDouble_125,541.951188545783,366.35388232868,535.457756216948,549.516099880495,552.709733357705,495.899505092513,512.075515737601,526.457133106171,467.440354879824
crRNA0325:430-452_randomDouble_127,485.094025884174,868.283219643869,487.269326346688,896.249280492202,401.125590733178,744.090677657049,505.722095448982,403.436512584729,411.331569986696
crRNA0325:430-452_randomDouble_129,457.698455553777,494.170510632848,430.478021597863,811.994875209251,993.497721011625,1138.38504485622,378.803606351085,292.19700929071,214.367695730193
crRNA0325:430-452_randomDouble_133,389.396859914119,501.685922255608,378.692685389314,490.512229962035,169.40531110209,299.898382181538,463.531958573241,503.50926250244,427.939678847563
crRNA0325:430-452_randomDouble_134,460.835698418439,308.251832028831,379.190312911936,73.0906484648322,471.664267471234,308.025299879102,586.406919837825,516.879423154065,486.402436045885
crRNA0325:430-452_randomDouble_138,344.078675284621,359.194484416608,301.053480360075,409.396764984,163.377842348504,610.35548143931,226.285178414609,267.491260955009,199.369665284286
crRNA0325:430-452_randomDouble_143,328.342002420636,265.817247235886,291.954789515545,194.346433189841,354.906241229341,273.541486495705,312.369809657168,352.027081415137,427.482693837884
crRNA0325:430-452_randomDouble_151,552.672524931584,483.854976347984,486.441741001895,477.099730319338,511.738752236347,519.675314252999,538.04411753635,549.65717671366,585.815719261681
crRNA0325:430-452_randomDouble_153,360.371921259646,277.843636876079,364.456830683289,458.305162159773,385.804182001633,305.924890904907,387.649623118522,456.954310349032,443.289723168438
crRNA0325:430-452_randomDouble_160,309.529868941838,292.917981622216,277.516929687214,213.919494470969,159.269207752615,305.778383649709,291.294785810358,322.612101508466,270.019908096293
crRNA0325:430-452_randomDouble_162,169.742327969814,134.659091287987,165.195111992804,155.043292760197,266.560630452608,254.138751126085,173.90339873802,142.832876666819,103.748164777851
crRNA0325:430-452_randomDouble_197,450.267412786339,683.322007867481,463.920549264219,417.079015505017,411.880262954391,423.014622663435,701.302630589818,533.506266353041,485.192623367301
crRNA0325:430-452_randomDouble_205,431.198497210189,514.983097011462,442.497074618382,497.47896098235,671.927364654575,374.14982185749,560.262211544093,446.171367344684,532.351596399842
crRNA0325:430-452_randomDouble_220,181.601026385483,218.733416231647,176.337260952551,174.454894784098,65.1856972788898,158.580911393294,159.698519319984,166.59133468881,174.574537253787
crRNA0325:430-452_randomDouble_221,204.75882862748,136.911053103234,199.132779030049,159.777664658495,257.159829119348,297.559434153113,153.591094379913,132.721171284633,123.192809258659
crRNA0325:430-452_randomDouble_225,204.554934111322,192.035775885478,190.474169269804,118.48568142721,90.4248172172307,172.330082169388,208.326661058021,278.268179038893,221.710307601793
crRNA0325:430-452_randomDouble_226,263.558278364165,224.331547315085,279.520077639481,289.795137866464,213.593247292401,274.936799418127,202.948707750278,238.178958920145,238.049695698532
crRNA0325:430-452_randomDouble_229,233.194727099956,180.726498652485,251.788945849718,185.458409426854,143.947729496581,178.666633976888,215.542833861194,229.146675238781,251.040514940884
crRNA0325:430-452_randomDouble_237,446.655155657718,574.072725577811,454.140152017318,390.579581870861,392.486992913279,427.014294237937,589.369115090092,444.960307634188,393.402984164626
crRNA0325:430-452_randomDouble_243,332.620344336111,486.728703444012,322.369604687824,216.605066777928,149.048794324347,344.145546108181,378.646014251252,374.37420093567,285.94770815614
crRNA0325:430-452_randomDouble_250,491.591227921993,429.061449069485,434.708692337144,738.712709817685,685.032242567376,688.769822984128,453.716473294763,423.436117231312,372.099625944202
crRNA0325:430-452_randomDouble_256,252.613009484899,323.856977267729,316.143138129504,377.715230837583,316.804339550412,444.388302743331,217.129327847982,224.573663871467,164.253792545329
crRNA0325:430-452_randomDouble_272,395.947730275508,362.345761471036,457.782138072598,436.67216933614,356.746221127733,358.166417585196,445.927104767592,461.556732629724,422.598645841563
crRNA0325:430-452_randomDouble_285,450.471888058936,514.829082567565,410.025205510377,231.217917819028,318.553223478327,560.393345457162,716.062953954174,540.083190167225,330.06508356943
crRNA0325:430-452_randomDouble_291,393.05761258667,304.200283603665,387.621777418075,847.308647611532,952.769466317336,1226.24724133081,310.247443690664,243.967584634949,171.373883109872
crRNA0325:430-452_randomDouble_306,399.644554817537,370.300440413637,390.70916116207,355.381247058248,457.446490002549,343.007035584309,479.838332857922,417.753099121305,506.295197625456
crRNA0325:430-452_randomDouble_314,200.043020170324,184.83094574886,192.301152051502,537.018121239299,404.50503300635,736.337713510608,98.2332260221662,94.0340992796405,87.2616424805487
crRNA0325:430-452_randomDouble_317,242.011367215417,189.188504960173,252.404886093465,216.172613531648,309.114497566153,186.443456717683,284.295388511564,310.091357722749,341.389217932054
crRNA0325:430-452_randomDouble_320,407.93165617614,379.582094157155,407.036519826767,392.236320919376,166.600410365307,402.141907879487,378.812956947041,464.335335119646,448.850838226029
crRNA0325:430-452_randomDouble_321,238.496766169344,261.9049447426,241.935016228822,236.754517335677,101.285030706049,244.041417008044,174.754306143645,249.564488962239,188.761379064508
crRNA0325:430-452_randomDouble_328,325.673527735845,344.609011037815,321.357143034314,231.807099499592,340.094078961376,325.47836397118,257.939521685261,311.696243136407,265.360469937449
crRNA0325:430-452_randomDouble_332,141.602890262809,146.209567341067,173.814923888552,132.508886186226,34.4925854377232,107.062989090144,118.273392376537,148.469510973815,124.430976413726
crRNA0325:430-452_randomDouble_341,356.635257869438,372.204195513716,317.98553220253,195.552971116243,228.909929666693,255.362578114965,358.121918918907,363.693225691112,455.097667928244
crRNA0325:430-452_randomDouble_344,288.757083189597,269.783569452564,270.90298719679,287.435295944868,309.971777503073,314.565841952024,283.812504833626,273.771461550794,307.683243747364
crRNA0325:430-452_randomDouble_345,289.447237524906,236.115719299785,240.474546263617,216.395946037232,322.336167002597,396.073888078421,187.898782163913,214.920715951699,194.007323336796
crRNA0325:430-452_randomDouble_353,281.955306506402,253.361588783832,290.61282650555,102.832192190727,92.8693085481137,212.814334737261,283.460397823074,277.938317384666,202.765872663356
crRNA0325:430-452_randomDouble_356,367.553798393832,338.738378288477,445.022000580336,360.407008876473,530.872179445242,369.312595738823,359.957637646882,338.23191579004,333.775021122965
crRNA0325:430-452_randomDouble_366,282.965610321334,148.836768939335,251.443389047469,145.937383229883,297.679238801052,220.671303429478,216.047122540889,300.368085450373,335.718821482246
crRNA0325:430-452_randomDouble_378,264.727304831728,217.148614092536,269.344986186677,168.16377227852,240.903634876152,169.63448438377,216.662637532465,224.572755824387,272.414704878634
crRNA0325:430-452_randomDouble_383,274.359080431376,260.796242700871,245.338408552964,99.1639603337716,314.505407948123,341.368501531812,232.225934522869,167.193446400406,160.881286703601
crRNA0325:430-452_randomDouble_386,246.358522394918,265.198918048726,238.050532681251,212.326049090811,115.947206920224,204.509729854147,259.301043945575,291.308561144182,265.901064168399
crRNA0325:430-452_randomDouble_392,209.150858329093,161.546232497134,216.547036439391,174.691721486645,214.025479423135,195.249012566854,190.247430635438,188.340870948367,189.014109545215
crRNA0325:430-452_randomDouble_398,390.860327552781,407.464010152369,394.543624069763,336.528503439191,389.592336556177,412.415249483135,475.743921604691,456.382801141339,403.236389336289
crRNA0325:430-452_randomDouble_399,263.599611323237,187.185639934233,266.892890882659,310.803452930382,238.352460449524,219.197604748082,268.644085122392,370.79236937273,340.138058183972
crRNA0325:430-452_randomDouble_406,225.417157346405,222.892374921263,279.731823002224,228.431409063018,468.759810683221,190.758703837982,211.679221893637,247.138595604758,255.149175013898
crRNA0325:430-452_randomDouble_423,394.115018510013,446.904940766901,435.729386853829,784.526898950238,462.171225073298,546.2971699877,460.621925049411,499.530638465484,448.064101422248
crRNA0325:430-452_randomDouble_444,362.519718481846,360.022176666333,343.216315204173,485.739893506075,207.058253586346,424.417509202348,338.877375371341,381.62104557727,346.628362843765
crRNA0325:430-452_randomDouble_449,308.783385843707,270.744792113767,297.675113445929,242.019244493183,234.980525736234,302.181411286435,274.288229781308,340.591945416698,262.096552376697
crRNA0325:430-452_randomDouble_451,315.130128048558,268.107443502054,282.790590057075,96.7839445827041,204.229569037177,278.796270679302,257.995191838387,334.069238597649,259.488711050452
crRNA0325:430-452_randomDouble_459,471.405803653878,513.520000051276,407.880102135238,460.08595379227,489.26333152753,459.083619673497,398.133330794614,438.92444826549,407.94278403467
crRNA0325:430-452_randomDouble_461,245.363083375357,222.164258742583,212.536747339144,337.709279203934,180.093833263542,389.334179125431,158.335496162641,190.588227955544,184.256510642333
crRNA0325:430-452_randomDouble_462,389.331000639302,280.186798916224,364.768380543955,428.745738872715,436.337892372598,495.443061500588,361.445365622062,371.45388068681,304.539445000762
crRNA0325:430-452_randomDouble_465,506.967485757761,585.652243221508,543.672693523222,619.830845341459,539.401684633081,647.183110266152,548.983342738849,488.365679966657,432.323177463124
crRNA0325:430-452_randomDouble_468,443.845806806673,391.543234192027,420.047302789539,580.961965335231,508.417635258081,446.535297486837,496.594069033781,479.492470007195,611.960646883417
crRNA0325:430-452_randomDouble_469,484.889794239298,569.742404148822,480.298668010143,696.94992288697,701.121073017716,613.363174457589,656.264264304431,533.044685304514,476.922406884479
crRNA0325:430-452_randomDouble_487,368.321437866265,279.005311009746,374.779764461838,172.449870212519,433.175454835312,457.070398838099,336.393789903934,266.537578800771,255.292017412479
crRNA0325:430-452_randomDouble_495,432.177020677086,335.366147246838,395.512319077484,377.918686081137,393.620723347802,435.18399675207,372.937290193378,398.011045138584,449.949477979558
crRNA0325:430-452_randomDouble_506,280.88201350816,217.040836705305,275.634788583801,600.031551619021,879.23736177685,801.185914328247,157.734663674305,144.297142255953,112.372112745008
crRNA0325:430-452_randomDouble_509,150.704384883219,129.597069982764,138.464763199419,191.736220893746,94.9912250208118,178.05335491164,115.226886309479,149.938338819506,115.875758085919
crRNA0325:430-452_randomDouble_511,297.243218084829,314.55573949781,267.546197696439,549.558786507518,287.625084267869,464.805635257206,264.023253803291,251.924143376835,209.298980876806
crRNA0378:492-514_randomDouble_006,754.348587711133,817.541017216055,806.281461266208,931.014778226783,766.650948762461,769.680776229712,976.559365535578,861.654508631733,926.131459605648
crRNA0378:492-514_randomDouble_007,490.288416373114,392.573638336911,507.169536201499,385.640429735057,329.921793675823,525.070044631716,462.215266842191,495.067140364206,453.495511857309
crRNA0378:492-514_randomDouble_011,452.061285031338,420.142519065584,463.830471128795,363.830057059697,582.344739168971,367.862323009567,550.072363230849,489.588542919622,572.08616100189
crRNA0378:492-514_randomDouble_017,490.616787221909,530.106170597809,505.777238075308,471.660994083693,417.857340481607,417.65207557018,504.006083182206,593.755246458046,555.472434587834
crRNA0378:492-514_randomDouble_018,558.725716883893,537.047527811048,515.044998210766,864.040005552244,638.097115299124,559.85949724571,483.678840831926,539.534267114294,578.149209664847
crRNA0378:492-514_randomDouble_020,620.350402251223,565.24163226807,617.082388204537,548.554134182138,567.435345961966,557.471593209144,631.351750608104,656.579548580421,677.756069075365
crRNA0378:492-514_randomDouble_022,442.380174554412,312.581832859126,376.50044368094,179.777269002995,325.320926433354,353.275965477029,418.36338245257,462.855883812785,422.397784409787
crRNA0378:492-514_randomDouble_029,817.508229544768,804.37772998953,931.180362805304,808.090605900971,948.082385924657,773.084893061768,1065.95937838685,852.576961562022,840.664706109736
crRNA0378:492-514_randomDouble_032,577.402035499803,482.787165115528,499.356605189465,484.933184008252,658.691733317654,574.353017587298,556.129558351118,615.511115610524,581.699254477309
crRNA0378:492-514_randomDouble_037,589.28412729525,792.203535740351,571.051497766581,402.250189643016,488.011262297569,448.809925835831,965.498660180638,644.4503171227,902.208576932393
crRNA0378:492-514_randomDouble_040,599.549718463579,589.295392372663,697.611452372015,543.627405334323,996.867826767814,592.384816197894,891.85954148114,711.577906923559,644.159528580862
crRNA0378:492-514_randomDouble_050,765.695585574891,891.709209591401,755.487634111112,680.096173644163,779.857466162422,723.032523142211,1115.18958144089,742.520375416757,897.508709904008
crRNA0378:492-514_randomDouble_051,645.86035186884,718.074558585555,642.587863864555,1069.52538400489,587.468884509345,524.85670086319,693.662969928579,665.217784121625,823.407238498464
crRNA0378:492-514_randomDouble_055,775.761701627597,1161.41131086592,830.464226042489,1010.69076782453,1118.50718065277,669.568842999591,1047.29665319125,837.605894902495,1051.79721580533
crRNA0378:492-514_randomDouble_056,637.874336638181,636.999072854057,640.006382847503,349.537714882523,789.841584018208,632.247893862819,845.473780589231,694.631343958586,657.790974617557
crRNA0378:492-514_randomDouble_061,604.289300527579,661.993472387406,567.93676645273,392.793303181666,494.36819961995,440.331452434534,745.447404906373,671.216161652429,816.322984466534
crRNA0378:492-514_randomDouble_063,657.220885254575,942.746710985452,704.986111651631,986.862532044239,925.283867117472,545.805149702207,783.941773252003,635.261993411391,881.830720952926
crRNA0378:492-514_randomDouble_064,529.437164134943,788.900163630389,665.131259126462,877.219106343308,843.036665759856,640.462650636528,796.853598390806,624.039039615944,685.407237573075
crRNA0378:492-514_randomDouble_071,702.036377455082,577.61590149258,734.176755721573,812.82036726961,778.303711786897,651.195240049477,832.959166196562,744.992591731841,851.555579525712
crRNA0378:492-514_randomDouble_076,824.679287970615,966.222642774638,906.068986995206,924.418574668347,916.59401156336,722.0841102777,821.784484957451,824.220380501476,966.724092849455
crRNA0378:492-514_randomDouble_079,564.535020216604,716.043823473266,594.832571221139,731.472756395402,644.603032155294,674.8277721518,819.198972985908,824.219208243466,726.495093730566
crRNA0378:492-514_randomDouble_084,676.22242311941,726.840444265919,631.050716396494,484.823877699092,674.684408655863,595.737834522508,731.491668691206,775.920828285533,877.376212082529
crRNA0378:492-514_randomDouble_088,551.989605791638,599.528319649148,541.728502071473,695.255689566203,797.247362771286,600.722210353645,737.096276243997,598.650239064859,663.165109470415
crRNA0378:492-514_randomDouble_099,692.546548468879,631.590889955989,634.340019949359,379.689433598913,535.536461156939,559.461800947033,719.717232162086,723.61083968339,712.236607739735
crRNA0378:492-514_randomDouble_100,679.227150538851,677.577634998291,521.128057369491,126.756838093947,550.476795335467,432.566027655566,712.480215436494,581.456137511201,639.828267765237
crRNA0378:492-514_randomDouble_104,649.031192393666,859.953594700587,720.11193439834,1029.83812268942,722.560535667068,645.421596657018,744.232226651845,795.644148454437,927.789732336133
crRNA0378:492-514_randomDouble_106,762.349362923814,896.853456895955,724.009649764447,651.805442565691,935.254560719014,964.872846533367,890.502839026846,795.399250253528,806.417799029284
crRNA0378:492-514_randomDouble_110,544.953899933607,533.273990753641,592.718523962029,502.550978975276,389.89282538625,422.563059173923,632.486900437258,640.366688967694,715.058879667566
crRNA0378:492-514_randomDouble_114,476.995556341377,478.65851195887,464.544028700736,402.911832677649,506.151674953242,353.124585103569,481.162201774593,494.632261972044,569.647835153772
crRNA0378:492-514_randomDouble_115,386.891166562271,446.51081976185,397.072688672909,674.74394754915,321.781986010372,448.305027159737,456.486961775871,521.650721909114,419.774136825788
crRNA0378:492-514_randomDouble_117,950.356681204258,983.766103448554,1041.48080573176,1196.63966751102,823.0096298378,947.476098107499,1216.17501181739,1107.15692377049,1114.41596048164
crRNA0378:492-514_randomDouble_119,835.832583655585,992.071280228792,887.754751850984,671.68485874118,835.318842295581,654.671589743554,1119.49432593046,854.92880651723,1013.63332521495
crRNA0378:492-514_randomDouble_122,718.462140380347,736.030631883467,750.75598143848,618.742520315361,787.451810790923,607.394104673821,734.364940841866,801.118213982613,744.618692639634
crRNA0378:492-514_randomDouble_125,790.97117419211,1137.63879497865,855.1726542404,810.504442655794,422.919553169174,671.337917165984,940.833316392945,811.049991069803,844.207584801405
crRNA0378:492-514_randomDouble_127,754.987720871264,773.176917899727,738.764200992748,974.899762957317,874.76795188583,653.066223206143,806.196896950281,730.1943981453,814.997895273147
crRNA0378:492-514_randomDouble_128,686.331231363971,639.383346254585,716.920045019453,574.104136079771,898.743677881968,489.049325072817,849.199202194695,790.2065189181,784.345846946357
crRNA0378:492-514_randomDouble_132,823.97905197628,754.79102171076,855.434906641271,621.435903791141,1124.13667112621,681.146813938455,930.065515830111,877.437882443761,897.349858113732
crRNA0378:492-514_randomDouble_133,602.711187014381,799.82133614071,611.296298194185,847.567343809092,515.580355562773,598.936640390635,728.260572459966,791.704272838252,774.558684278421
crRNA0378:492-514_randomDouble_137,661.278820358073,625.196787349328,648.446704855379,601.484125268367,566.852157512876,561.689801911219,637.459759368029,694.941748176754,626.218950865318
crRNA0378:492-514_randomDouble_140,857.844099891916,854.178286663155,830.207928677232,849.549909823906,1125.75666920255,899.435411346748,1033.74973259512,863.876260212517,936.059949432432
crRNA0378:492-514_randomDouble_143,592.67306116571,576.408569316372,614.404499801888,466.52922334636,405.924365266922,486.462086475562,519.133846327645,653.393164566253,595.185985029028
crRNA0378:492-514_randomDouble_147,716.831346798017,834.298151408956,652.504466522058,589.595471431863,578.267106736152,576.915874899664,753.996361556063,707.908930299284,797.546106165444
crRNA0378:492-514_randomDouble_152,847.432795221692,1016.7868173593,865.513159476148,612.04187492158,709.649820120097,713.694577462582,960.810838438771,885.174934489678,1040.67337344897
crRNA0378:492-514_randomDouble_154,717.334497685001,762.615253106062,747.735385544163,644.72605892199,648.268889582071,626.618793705,920.010967056814,948.792065368277,1009.15002639966
crRNA0378:492-514_randomDouble_186,662.226253417855,836.803519489998,667.051453460672,879.517284834428,606.261470271896,660.473949577491,793.822922091454,675.507863193765,780.856145143582
crRNA0378:492-514_randomDouble_196,402.730082659364,467.126231173188,383.536434452412,111.140491780861,302.207267552188,334.528249266549,477.515740088833,401.221199395648,475.360749749326
crRNA0378:492-514_randomDouble_207,592.987635546498,613.341485773805,598.222091103582,556.472852802311,624.145626224148,551.199641691989,700.754708536857,691.47166529936,653.070996333313
crRNA0378:492-514_randomDouble_210,598.296814338921,587.609668275847,592.369265337384,565.856532425607,739.329644997143,462.318517681046,578.80287002557,578.156895685124,643.904381089119
crRNA0378:492-514_randomDouble_211,482.574125301015,802.214008383628,427.859695758065,543.824427185611,135.284564161017,382.642534129077,603.577177810855,620.924279958498,652.927320956755
crRNA0378:492-514_randomDouble_214,561.802711942571,573.09209974136,593.862023693537,324.620751480766,475.427853006963,400.263004043145,596.15035955256,573.902725917705,639.885476863134
crRNA0378:492-514_randomDouble_215,459.668251690408,423.493976111597,441.402747519085,619.216662481778,517.281458582607,395.462865764764,434.224112695493,574.930351533482,579.650327217747
