Unnamed: 0,name,window_0,window_1,window_5,window_10,window_20,window_40,window_100
,crRNA170:290-316_FirstOrder_16,-5.5,-7.5,-8.100000381469727,-10.899999618530273,-20.799999237060547,-34.099998474121094,-83.0
,crRNA170:290-316_FirstOrder_17,-5.5,-7.5,-8.100000381469727,-10.899999618530273,-20.799999237060547,-33.099998474121094,-80.80000305175781
,crRNA170:290-316_FirstOrder_18,-5.5,-7.5,-8.100000381469727,-10.899999618530273,-20.799999237060547,-33.099998474121094,-79.4000015258789
,crRNA170:290-316_FirstOrder_19,-5.300000190734863,-7.300000190734863,-7.900000095367432,-10.699999809265137,-20.600000381469727,-32.900001525878906,-80.5999984741211
,crRNA170:290-316_FirstOrder_20,-4.300000190734863,-6.300000190734863,-6.900000095367432,-9.699999809265137,-19.600000381469727,-32.0,-80.9000015258789
,crRNA170:290-316_FirstOrder_21,-4.300000190734863,-6.300000190734863,-6.900000095367432,-9.699999809265137,-19.600000381469727,-35.0,-83.9000015258789
,crRNA170:290-316_FirstOrder_22,-11.300000190734863,-13.300000190734863,-13.899999618530273,-16.700000762939453,-26.600000381469727,-38.900001525878906,-85.5
,crRNA170:290-316_FirstOrder_23,-1.7999999523162842,-3.799999952316284,-4.400000095367432,-7.199999809265137,-17.100000381469727,-32.099998474121094,-81.0
,crRNA170:290-316_FirstOrder_24,-2.299999952316284,-3.4000000953674316,-4.199999809265137,-7.800000190734863,-16.600000381469727,-33.0,-82.0999984741211
,crRNA170:290-316_FirstOrder_25,-4.099999904632568,-6.099999904632568,-6.699999809265137,-9.5,-19.399999618530273,-41.599998474121094,-90.5
,crRNA170:290-316_FirstOrder_26,-1.0,-1.899999976158142,-2.700000047683716,-5.300000190734863,-15.300000190734863,-31.0,-79.9000015258789
,crRNA170:290-316_FirstOrder_27,-3.0,-3.0,-4.199999809265137,-7.199999809265137,-16.799999237060547,-32.099998474121094,-81.19999694824219
,crRNA172:292-318_FirstOrder_01,-0.4000000059604645,-2.299999952316284,-8.100000381469727,-9.199999809265137,-15.600000381469727,-39.099998474121094,-83.9000015258789
,crRNA172:292-318_FirstOrder_02,-1.5,-2.299999952316284,-8.100000381469727,-14.5,-23.0,-41.0,-86.4000015258789
,crRNA172:292-318_FirstOrder_03,-0.4000000059604645,-2.299999952316284,-8.100000381469727,-9.899999618530273,-16.100000381469727,-39.099998474121094,-83.9000015258789
,crRNA172:292-318_FirstOrder_04,-0.5,-2.299999952316284,-8.100000381469727,-9.199999809265137,-15.100000381469727,-41.900001525878906,-86.69999694824219
,crRNA172:292-318_FirstOrder_05,-1.5,-2.299999952316284,-8.300000190734863,-10.399999618530273,-16.0,-42.70000076293945,-87.5
,crRNA172:292-318_FirstOrder_06,-1.600000023841858,-2.299999952316284,-9.699999809265137,-11.5,-18.799999237060547,-40.29999923706055,-85.0999984741211
,crRNA172:292-318_FirstOrder_07,-0.4000000059604645,-2.299999952316284,-6.300000190734863,-8.600000381469727,-15.5,-42.0,-86.80000305175781
,crRNA172:292-318_FirstOrder_08,-1.0,-2.0999999046325684,-3.5999999046325684,-6.300000190734863,-12.800000190734863,-38.29999923706055,-83.0999984741211
,crRNA172:292-318_FirstOrder_09,-0.4000000059604645,-0.8999999761581421,-5.199999809265137,-6.300000190734863,-13.399999618530273,-38.29999923706055,-83.0999984741211
,crRNA172:292-318_FirstOrder_10,-4.199999809265137,-4.400000095367432,-4.5,-9.199999809265137,-15.300000190734863,-38.70000076293945,-83.5
,crRNA172:292-318_FirstOrder_11,-0.4000000059604645,-0.5,-3.9000000953674316,-8.399999618530273,-15.600000381469727,-42.599998474121094,-87.4000015258789
,crRNA172:292-318_FirstOrder_12,-0.4000000059604645,-0.4000000059604645,-5.599999904632568,-6.699999809265137,-13.600000381469727,-37.20000076293945,-82.0
,crRNA172:292-318_FirstOrder_13,-4.599999904632568,-6.5,-12.300000190734863,-13.399999618530273,-20.299999237060547,-37.29999923706055,-83.69999694824219
,crRNA172:292-318_FirstOrder_14,-1.2000000476837158,-1.2999999523162842,-7.099999904632568,-8.199999809265137,-15.100000381469727,-39.5,-84.30000305175781
,crRNA172:292-318_FirstOrder_15,-0.20000000298023224,-1.100000023841858,-6.900000095367432,-8.899999618530273,-15.399999618530273,-39.70000076293945,-86.19999694824219
,crRNA172:292-318_FirstOrder_16,-1.7000000476837158,-3.5999999046325684,-9.399999618530273,-10.5,-17.399999618530273,-42.400001525878906,-87.19999694824219
,crRNA172:292-318_FirstOrder_17,-0.4000000059604645,-2.299999952316284,-8.100000381469727,-9.199999809265137,-16.100000381469727,-39.099998474121094,-83.9000015258789
,crRNA172:292-318_FirstOrder_18,-0.8999999761581421,-2.299999952316284,-8.100000381469727,-9.199999809265137,-16.100000381469727,-38.20000076293945,-83.0
,crRNA172:292-318_FirstOrder_19,-0.4000000059604645,-2.299999952316284,-8.100000381469727,-9.199999809265137,-16.100000381469727,-34.099998474121094,-82.4000015258789
,crRNA172:292-318_FirstOrder_20,-0.699999988079071,-2.299999952316284,-8.100000381469727,-9.199999809265137,-16.100000381469727,-34.599998474121094,-79.5
,crRNA172:292-318_FirstOrder_21,-3.5,-5.400000095367432,-11.199999809265137,-12.300000190734863,-19.200000762939453,-38.79999923706055,-86.5
,crRNA172:292-318_FirstOrder_22,0.0,-1.100000023841858,-6.900000095367432,-9.600000381469727,-16.100000381469727,-36.099998474121094,-80.9000015258789
,crRNA172:292-318_FirstOrder_23,-0.6000000238418579,-1.100000023841858,-6.900000095367432,-8.0,-15.600000381469727,-40.900001525878906,-85.69999694824219
,crRNA172:292-318_FirstOrder_24,-6.199999809265137,-8.100000381469727,-13.899999618530273,-15.0,-21.899999618530273,-40.70000076293945,-85.5
,crRNA172:292-318_FirstOrder_25,0.0,0.0,-4.400000095367432,-5.699999809265137,-12.399999618530273,-36.20000076293945,-81.0
,crRNA172:292-318_FirstOrder_26,0.0,0.0,-3.5,-5.699999809265137,-13.5,-37.70000076293945,-82.5
,crRNA172:292-318_FirstOrder_27,-0.4000000059604645,-2.299999952316284,-6.699999809265137,-8.399999618530273,-14.699999809265137,-45.70000076293945,-90.5
,crRNA173:293-319_FirstOrder_01,-0.4000000059604645,-0.4000000059604645,-8.100000381469727,-12.5,-15.300000190734863,-39.099998474121094,-83.80000305175781
,crRNA173:293-319_FirstOrder_02,-0.4000000059604645,-0.4000000059604645,-8.100000381469727,-12.5,-14.800000190734863,-39.099998474121094,-83.80000305175781
,crRNA173:293-319_FirstOrder_03,-1.5,-1.5,-8.100000381469727,-12.5,-22.0,-41.0,-86.4000015258789
,crRNA173:293-319_FirstOrder_04,-0.4000000059604645,-0.4000000059604645,-8.100000381469727,-12.5,-15.100000381469727,-39.099998474121094,-83.80000305175781
,crRNA173:293-319_FirstOrder_05,-0.4000000059604645,-0.4000000059604645,-8.100000381469727,-12.5,-14.800000190734863,-39.5,-84.19999694824219
,crRNA173:293-319_FirstOrder_06,-1.5,-1.5,-8.399999618530273,-13.699999809265137,-17.5,-42.70000076293945,-87.4000015258789
,crRNA173:293-319_FirstOrder_07,-0.4000000059604645,-1.600000023841858,-9.300000190734863,-12.5,-17.799999237060547,-40.29999923706055,-85.0
,crRNA173:293-319_FirstOrder_08,-0.4000000059604645,-0.4000000059604645,-6.300000190734863,-11.399999618530273,-16.799999237060547,-42.0,-86.69999694824219
,crRNA173:293-319_FirstOrder_09,-0.4000000059604645,-0.4000000059604645,-4.699999809265137,-12.199999809265137,-14.5,-38.599998474121094,-83.30000305175781
,crRNA173:293-319_FirstOrder_10,-0.4000000059604645,-0.4000000059604645,-2.200000047683716,-10.199999809265137,-13.399999618530273,-38.29999923706055,-83.0
,crRNA173:293-319_FirstOrder_11,-0.4000000059604645,-0.4000000059604645,-8.5,-12.899999618530273,-15.5,-37.0,-81.69999694824219
,crRNA173:293-319_FirstOrder_12,-0.4000000059604645,-0.4000000059604645,-7.800000190734863,-12.800000190734863,-16.600000381469727,-41.0,-85.69999694824219
,crRNA173:293-319_FirstOrder_13,-0.4000000059604645,-0.4000000059604645,-6.300000190734863,-10.699999809265137,-13.300000190734863,-37.20000076293945,-81.9000015258789
,crRNA173:293-319_FirstOrder_14,-0.4000000059604645,-0.8999999761581421,-8.100000381469727,-12.5,-15.100000381469727,-35.79999923706055,-80.5
,crRNA173:293-319_FirstOrder_15,-2.5,-2.5,-7.400000095367432,-14.300000190734863,-16.600000381469727,-38.70000076293945,-83.4000015258789
,crRNA173:293-319_FirstOrder_16,-1.0,-1.600000023841858,-9.100000381469727,-13.5,-16.100000381469727,-38.29999923706055,-83.0
,crRNA173:293-319_FirstOrder_17,0.0,-0.8999999761581421,-8.600000381469727,-13.0,-15.600000381469727,-39.099998474121094,-83.80000305175781
,crRNA173:293-319_FirstOrder_18,0.0,-0.4000000059604645,-8.100000381469727,-12.5,-15.100000381469727,-39.099998474121094,-83.80000305175781
,crRNA173:293-319_FirstOrder_19,0.0,-0.4000000059604645,-8.100000381469727,-12.5,-15.100000381469727,-37.400001525878906,-82.0999984741211
,crRNA173:293-319_FirstOrder_20,0.0,-0.4000000059604645,-8.100000381469727,-12.5,-15.100000381469727,-34.099998474121094,-82.0999984741211
,crRNA173:293-319_FirstOrder_21,-0.4000000059604645,-0.4000000059604645,-8.100000381469727,-12.5,-15.100000381469727,-35.0,-79.69999694824219
,crRNA173:293-319_FirstOrder_22,-3.5,-4.0,-7.900000095367432,-12.800000190734863,-15.100000381469727,-35.79999923706055,-80.5
,crRNA173:293-319_FirstOrder_23,0.0,0.0,-6.900000095367432,-13.800000190734863,-16.100000381469727,-36.099998474121094,-80.80000305175781
,crRNA173:293-319_FirstOrder_24,-2.5999999046325684,-2.5999999046325684,-6.900000095367432,-11.300000190734863,-17.600000381469727,-39.099998474121094,-83.80000305175781
,crRNA173:293-319_FirstOrder_25,-2.9000000953674316,-4.400000095367432,-12.100000381469727,-16.5,-19.100000381469727,-39.0,-83.69999694824219
,crRNA173:293-319_FirstOrder_26,-1.0,-1.0,-4.400000095367432,-8.800000190734863,-13.899999618530273,-36.20000076293945,-80.9000015258789
,crRNA173:293-319_FirstOrder_27,-2.299999952316284,-2.9000000953674316,-5.599999904632568,-10.5,-14.699999809265137,-38.20000076293945,-82.9000015258789
,crRNA174:294-320_FirstOrder_01,0.0,-0.4000000059604645,-7.5,-12.899999618530273,-17.100000381469727,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_02,0.0,-0.4000000059604645,-7.5,-12.899999618530273,-15.300000190734863,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_03,0.0,-0.4000000059604645,-7.5,-12.899999618530273,-14.800000190734863,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_04,-1.5,-3.200000047683716,-7.5,-12.899999618530273,-22.100000381469727,-41.0,-86.4000015258789
,crRNA174:294-320_FirstOrder_05,0.0,-0.4000000059604645,-7.5,-12.899999618530273,-16.0,-40.70000076293945,-85.4000015258789
,crRNA174:294-320_FirstOrder_06,0.0,-0.4000000059604645,-7.5,-12.899999618530273,-14.800000190734863,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_07,0.0,-0.4000000059604645,-7.5,-13.5,-17.700000762939453,-40.70000076293945,-85.4000015258789
,crRNA174:294-320_FirstOrder_08,0.0,-0.4000000059604645,-7.599999904632568,-12.899999618530273,-16.200000762939453,-39.79999923706055,-84.5
,crRNA174:294-320_FirstOrder_09,0.0,-0.4000000059604645,-6.300000190734863,-11.800000190734863,-16.200000762939453,-42.0,-86.69999694824219
,crRNA174:294-320_FirstOrder_10,-0.699999988079071,-0.699999988079071,-3.5999999046325684,-10.899999618530273,-12.800000190734863,-38.29999923706055,-83.0
,crRNA174:294-320_FirstOrder_11,0.0,-0.4000000059604645,-4.599999904632568,-10.600000381469727,-12.5,-38.29999923706055,-83.0
,crRNA174:294-320_FirstOrder_12,0.0,-0.4000000059604645,-7.900000095367432,-13.300000190734863,-15.600000381469727,-37.0,-81.69999694824219
,crRNA174:294-320_FirstOrder_13,0.0,-0.4000000059604645,-3.0,-10.600000381469727,-15.100000381469727,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_14,0.0,-0.4000000059604645,-4.300000190734863,-10.600000381469727,-14.399999618530273,-40.20000076293945,-84.9000015258789
,crRNA174:294-320_FirstOrder_15,-0.4000000059604645,-0.4000000059604645,-7.5,-12.899999618530273,-15.199999809265137,-35.79999923706055,-80.5
,crRNA174:294-320_FirstOrder_16,-2.0999999046325684,-3.0,-6.800000190734863,-14.699999809265137,-16.600000381469727,-38.70000076293945,-83.4000015258789
,crRNA174:294-320_FirstOrder_17,0.0,-1.0,-8.5,-13.899999618530273,-16.200000762939453,-38.29999923706055,-83.0
,crRNA174:294-320_FirstOrder_18,0.0,-0.699999988079071,-8.0,-13.399999618530273,-15.699999809265137,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_19,0.0,-0.800000011920929,-7.5,-12.899999618530273,-15.199999809265137,-39.099998474121094,-83.80000305175781
,crRNA174:294-320_FirstOrder_20,-1.100000023841858,-1.100000023841858,-7.5,-12.899999618530273,-15.199999809265137,-37.400001525878906,-82.0999984741211
,crRNA174:294-320_FirstOrder_21,0.0,-2.0999999046325684,-7.5,-12.899999618530273,-15.199999809265137,-34.099998474121094,-83.5
,crRNA174:294-320_FirstOrder_22,-2.0,-2.200000047683716,-7.5,-12.899999618530273,-15.199999809265137,-34.599998474121094,-79.5
,crRNA174:294-320_FirstOrder_23,-5.300000190734863,-5.300000190734863,-7.599999904632568,-15.0,-16.899999618530273,-34.900001525878906,-79.5999984741211
,crRNA174:294-320_FirstOrder_24,0.0,0.0,-6.300000190734863,-12.300000190734863,-14.199999809265137,-36.099998474121094,-80.80000305175781
,crRNA174:294-320_FirstOrder_25,-2.5999999046325684,-2.5999999046325684,-10.899999618530273,-16.299999237060547,-18.600000381469727,-40.29999923706055,-86.30000305175781
,crRNA174:294-320_FirstOrder_26,-0.8999999761581421,-2.9000000953674316,-10.100000381469727,-15.5,-17.799999237060547,-38.70000076293945,-86.30000305175781
,crRNA174:294-320_FirstOrder_27,0.0,-1.0,-3.799999952316284,-9.199999809265137,-13.399999618530273,-36.20000076293945,-80.9000015258789
,crRNA176:297-323_FirstOrder_01,0.0,-0.4000000059604645,-7.699999809265137,-12.199999809265137,-16.100000381469727,-42.599998474121094,-88.5
,crRNA176:297-323_FirstOrder_02,0.0,-2.799999952316284,-5.0,-13.0,-14.899999618530273,-39.900001525878906,-85.80000305175781
,crRNA176:297-323_FirstOrder_03,0.0,-3.700000047683716,-5.900000095367432,-10.399999618530273,-14.800000190734863,-40.79999923706055,-86.69999694824219
,crRNA176:297-323_FirstOrder_04,0.0,-2.5,-4.699999809265137,-10.399999618530273,-14.800000190734863,-39.599998474121094,-85.5
,crRNA176:297-323_FirstOrder_05,0.0,-1.2000000476837158,-4.199999809265137,-10.399999618530273,-18.5,-39.099998474121094,-85.0
,crRNA176:297-323_FirstOrder_06,-1.399999976158142,-3.4000000953674316,-4.699999809265137,-10.300000190734863,-16.299999237060547,-39.099998474121094,-85.0
,crRNA176:297-323_FirstOrder_07,-3.4000000953674316,-4.199999809265137,-4.800000190734863,-10.800000190734863,-21.200000762939453,-41.0,-86.9000015258789
,crRNA176:297-323_FirstOrder_08,0.0,-1.2000000476837158,-4.199999809265137,-10.300000190734863,-14.800000190734863,-39.099998474121094,-85.0
,crRNA176:297-323_FirstOrder_09,0.0,-1.2000000476837158,-4.199999809265137,-10.300000190734863,-14.800000190734863,-39.5,-85.4000015258789
,crRNA176:297-323_FirstOrder_10,-1.100000023841858,-2.799999952316284,-6.400000095367432,-10.899999618530273,-16.200000762939453,-42.70000076293945,-88.5999984741211
,crRNA176:297-323_FirstOrder_11,0.0,-1.2999999523162842,-5.0,-11.899999618530273,-17.0,-40.29999923706055,-86.19999694824219
,crRNA176:297-323_FirstOrder_12,0.0,-0.699999988079071,-7.099999904632568,-11.600000381469727,-15.5,-42.0,-87.9000015258789
,crRNA176:297-323_FirstOrder_13,-2.299999952316284,-2.200000047683716,-5.800000190734863,-10.100000381469727,-15.5,-42.0,-87.9000015258789
,crRNA176:297-323_FirstOrder_14,-0.20000000298023224,-1.7000000476837158,-2.799999952316284,-7.099999904632568,-12.600000381469727,-38.29999923706055,-84.19999694824219
,crRNA176:297-323_FirstOrder_15,0.0,-0.6000000238418579,-6.199999809265137,-10.699999809265137,-14.600000381469727,-41.099998474121094,-87.0
,crRNA176:297-323_FirstOrder_16,0.0,-1.7000000476837158,-6.099999904632568,-10.5,-16.5,-41.0,-86.9000015258789
,crRNA176:297-323_FirstOrder_17,0.0,-1.2000000476837158,-4.199999809265137,-8.5,-13.0,-37.20000076293945,-83.0999984741211
,crRNA176:297-323_FirstOrder_18,-0.10000000149011612,-3.299999952316284,-6.300000190734863,-14.5,-19.0,-36.79999923706055,-83.69999694824219
,crRNA176:297-323_FirstOrder_19,-0.10000000149011612,-2.0999999046325684,-4.400000095367432,-11.399999618530273,-15.300000190734863,-41.79999923706055,-87.69999694824219
,crRNA176:297-323_FirstOrder_20,-1.2000000476837158,-2.9000000953674316,-3.799999952316284,-9.100000381469727,-14.300000190734863,-38.29999923706055,-84.19999694824219
,crRNA176:297-323_FirstOrder_21,0.0,-1.2000000476837158,-3.799999952316284,-11.600000381469727,-16.100000381469727,-42.400001525878906,-88.30000305175781
,crRNA176:297-323_FirstOrder_22,0.0,-1.2000000476837158,-3.799999952316284,-10.300000190734863,-14.800000190734863,-39.099998474121094,-85.0
,crRNA176:297-323_FirstOrder_23,-1.100000023841858,-2.299999952316284,-3.799999952316284,-10.300000190734863,-14.800000190734863,-37.400001525878906,-83.30000305175781
,crRNA176:297-323_FirstOrder_24,-1.100000023841858,-3.0999999046325684,-3.799999952316284,-10.300000190734863,-14.800000190734863,-34.099998474121094,-83.9000015258789
,crRNA176:297-323_FirstOrder_25,0.0,-1.2000000476837158,-4.199999809265137,-10.300000190734863,-14.800000190734863,-35.0,-80.9000015258789
,crRNA176:297-323_FirstOrder_26,-2.299999952316284,-3.5,-5.099999904632568,-10.100000381469727,-15.100000381469727,-35.79999923706055,-81.69999694824219
,crRNA176:297-323_FirstOrder_27,0.0,-1.2000000476837158,-4.5,-10.0,-16.100000381469727,-36.099998474121094,-82.0
,crRNA179:300-326_FirstOrder_01,-1.2000000476837158,-4.099999904632568,-9.899999618530273,-11.5,-16.700000762939453,-41.099998474121094,-88.19999694824219
,crRNA179:300-326_FirstOrder_02,-1.2000000476837158,-1.399999976158142,-8.600000381469727,-10.800000190734863,-14.699999809265137,-39.099998474121094,-86.19999694824219
,crRNA179:300-326_FirstOrder_03,-1.100000023841858,-2.5999999046325684,-8.399999618530273,-9.300000190734863,-16.200000762939453,-40.0,-87.0999984741211
,crRNA179:300-326_FirstOrder_04,-2.299999952316284,-2.4000000953674316,-7.400000095367432,-7.800000190734863,-13.600000381469727,-37.900001525878906,-85.0
,crRNA179:300-326_FirstOrder_05,-4.599999904632568,-5.199999809265137,-10.199999809265137,-10.600000381469727,-17.200000762939453,-41.599998474121094,-88.69999694824219
,crRNA179:300-326_FirstOrder_06,-3.5999999046325684,-4.199999809265137,-10.0,-10.399999618530273,-15.600000381469727,-40.0,-87.0999984741211
,crRNA179:300-326_FirstOrder_07,-3.5999999046325684,-3.5999999046325684,-8.300000190734863,-9.800000190734863,-16.399999618530273,-38.29999923706055,-85.4000015258789
,crRNA179:300-326_FirstOrder_08,-1.7999999523162842,-3.299999952316284,-8.300000190734863,-8.699999809265137,-14.300000190734863,-38.29999923706055,-85.4000015258789
,crRNA179:300-326_FirstOrder_09,-1.7999999523162842,-3.299999952316284,-8.300000190734863,-8.699999809265137,-13.899999618530273,-38.29999923706055,-85.4000015258789
,crRNA179:300-326_FirstOrder_10,-4.199999809265137,-4.199999809265137,-8.600000381469727,-10.199999809265137,-19.0,-40.20000076293945,-87.30000305175781
,crRNA179:300-326_FirstOrder_11,-2.0999999046325684,-3.299999952316284,-8.300000190734863,-9.300000190734863,-13.899999618530273,-38.29999923706055,-85.4000015258789
,crRNA179:300-326_FirstOrder_12,-1.7999999523162842,-4.699999809265137,-9.5,-10.0,-16.700000762939453,-41.099998474121094,-88.19999694824219
,crRNA179:300-326_FirstOrder_13,-1.7999999523162842,-3.5,-8.300000190734863,-9.699999809265137,-15.5,-39.900001525878906,-87.0
,crRNA179:300-326_FirstOrder_14,-2.5999999046325684,-4.099999904632568,-9.100000381469727,-9.699999809265137,-15.100000381469727,-39.5,-86.5999984741211
,crRNA179:300-326_FirstOrder_15,-4.699999809265137,-6.199999809265137,-11.199999809265137,-11.600000381469727,-16.799999237060547,-41.20000076293945,-88.30000305175781
,crRNA179:300-326_FirstOrder_16,-0.8999999761581421,-1.5,-5.900000095367432,-6.400000095367432,-13.100000381469727,-37.5,-84.5999984741211
,crRNA179:300-326_FirstOrder_17,-0.699999988079071,-1.5,-6.099999904632568,-6.5,-13.100000381469727,-37.5,-84.5999984741211
,crRNA179:300-326_FirstOrder_18,-4.199999809265137,-4.5,-10.300000190734863,-10.699999809265137,-15.899999618530273,-40.29999923706055,-87.4000015258789
,crRNA179:300-326_FirstOrder_19,-1.899999976158142,-5.400000095367432,-8.600000381469727,-9.300000190734863,-16.200000762939453,-40.20000076293945,-87.30000305175781
,crRNA179:300-326_FirstOrder_20,-2.4000000953674316,-3.9000000953674316,-7.0,-11.100000381469727,-15.0,-39.400001525878906,-86.5
,crRNA179:300-326_FirstOrder_21,-1.7999999523162842,-3.299999952316284,-8.300000190734863,-12.100000381469727,-17.799999237060547,-37.5,-83.9000015258789
,crRNA179:300-326_FirstOrder_22,-4.0,-4.0,-8.5,-8.5,-15.399999618530273,-37.900001525878906,-85.0
,crRNA179:300-326_FirstOrder_23,-1.7999999523162842,-3.299999952316284,-6.300000190734863,-9.0,-14.600000381469727,-37.5,-84.5999984741211
,crRNA179:300-326_FirstOrder_24,-1.7999999523162842,-3.299999952316284,-10.199999809265137,-10.5,-17.200000762939453,-41.599998474121094,-88.69999694824219
,crRNA179:300-326_FirstOrder_25,-1.7999999523162842,-3.5,-9.100000381469727,-10.300000190734863,-17.700000762939453,-42.099998474121094,-89.19999694824219
,crRNA179:300-326_FirstOrder_26,-1.7999999523162842,-3.299999952316284,-8.300000190734863,-8.5,-13.600000381469727,-36.599998474121094,-83.69999694824219
,crRNA179:300-326_FirstOrder_27,-1.7999999523162842,-3.299999952316284,-8.300000190734863,-8.300000190734863,-13.600000381469727,-33.29999923706055,-83.4000015258789
,crRNA187:310-336_FirstOrder_01,-5.900000095367432,-5.900000095367432,-7.800000190734863,-10.5,-18.200000762939453,-34.599998474121094,-83.4000015258789
,crRNA187:310-336_FirstOrder_02,-3.799999952316284,-5.199999809265137,-7.400000095367432,-8.300000190734863,-17.200000762939453,-36.099998474121094,-84.9000015258789
,crRNA187:310-336_FirstOrder_03,-4.300000190734863,-5.099999904632568,-6.0,-8.300000190734863,-18.600000381469727,-38.599998474121094,-87.4000015258789
,crRNA187:310-336_FirstOrder_04,-2.9000000953674316,-5.099999904632568,-6.599999904632568,-8.300000190734863,-16.799999237060547,-36.79999923706055,-85.5999984741211
,crRNA187:310-336_FirstOrder_05,-2.9000000953674316,-5.5,-8.0,-8.300000190734863,-17.399999618530273,-37.0,-85.80000305175781
,crRNA187:310-336_FirstOrder_06,-3.200000047683716,-4.0,-5.599999904632568,-8.199999809265137,-17.5,-37.5,-86.30000305175781
,crRNA187:310-336_FirstOrder_07,-2.4000000953674316,-2.5,-5.5,-5.800000190734863,-15.100000381469727,-34.29999923706055,-83.0999984741211
,crRNA187:310-336_FirstOrder_08,-2.4000000953674316,-2.4000000953674316,-4.300000190734863,-4.599999904632568,-14.800000190734863,-33.900001525878906,-82.69999694824219
,crRNA187:310-336_FirstOrder_09,-2.4000000953674316,-3.299999952316284,-5.300000190734863,-7.0,-15.5,-34.599998474121094,-83.4000015258789
,crRNA187:310-336_FirstOrder_10,-3.299999952316284,-5.5,-7.5,-7.800000190734863,-15.300000190734863,-35.29999923706055,-84.0999984741211
,crRNA187:310-336_FirstOrder_11,-2.5999999046325684,-4.800000190734863,-6.800000190734863,-7.099999904632568,-15.100000381469727,-35.099998474121094,-83.9000015258789
,crRNA187:310-336_FirstOrder_12,-2.4000000953674316,-4.5,-6.800000190734863,-6.800000190734863,-16.799999237060547,-36.79999923706055,-85.5999984741211
,crRNA187:310-336_FirstOrder_13,-4.400000095367432,-6.599999904632568,-8.600000381469727,-8.899999618530273,-18.5,-38.5,-87.30000305175781
,crRNA187:310-336_FirstOrder_14,-2.9000000953674316,-5.099999904632568,-7.099999904632568,-7.400000095367432,-16.399999618530273,-36.400001525878906,-85.19999694824219
,crRNA187:310-336_FirstOrder_15,-2.9000000953674316,-5.099999904632568,-10.100000381469727,-10.199999809265137,-20.100000381469727,-40.099998474121094,-88.9000015258789
,crRNA187:310-336_FirstOrder_16,-5.0,-5.099999904632568,-7.699999809265137,-8.5,-18.100000381469727,-37.0,-85.80000305175781
,crRNA187:310-336_FirstOrder_17,-3.5,-5.699999809265137,-7.699999809265137,-8.300000190734863,-16.799999237060547,-36.79999923706055,-85.5999984741211
,crRNA187:310-336_FirstOrder_18,-3.5999999046325684,-5.800000190734863,-7.800000190734863,-8.300000190734863,-16.799999237060547,-36.79999923706055,-85.5999984741211
,crRNA187:310-336_FirstOrder_19,-2.9000000953674316,-5.099999904632568,-7.099999904632568,-8.300000190734863,-16.799999237060547,-36.79999923706055,-85.5999984741211
,crRNA187:310-336_FirstOrder_20,-4.699999809265137,-5.099999904632568,-8.699999809265137,-8.699999809265137,-18.799999237060547,-39.900001525878906,-87.5
,crRNA187:310-336_FirstOrder_21,-6.699999809265137,-8.899999618530273,-10.899999618530273,-11.199999809265137,-18.399999618530273,-38.400001525878906,-87.19999694824219
,crRNA187:310-336_FirstOrder_22,-5.0,-6.400000095367432,-9.600000381469727,-9.600000381469727,-19.600000381469727,-39.599998474121094,-88.4000015258789
,crRNA187:310-336_FirstOrder_23,-4.800000190734863,-7.0,-9.0,-9.300000190734863,-18.399999618530273,-38.400001525878906,-87.19999694824219
,crRNA187:310-336_FirstOrder_24,-4.800000190734863,-7.0,-9.0,-9.300000190734863,-18.0,-38.0,-86.80000305175781
,crRNA187:310-336_FirstOrder_25,-2.4000000953674316,-2.4000000953674316,-5.900000095367432,-8.600000381469727,-17.100000381469727,-37.099998474121094,-85.9000015258789
,crRNA187:310-336_FirstOrder_26,-2.4000000953674316,-2.799999952316284,-9.699999809265137,-9.699999809265137,-19.700000762939453,-39.70000076293945,-88.5
,crRNA187:310-336_FirstOrder_27,-2.4000000953674316,-2.4000000953674316,-6.0,-6.0,-16.0,-36.0,-84.80000305175781
,crRNA197:322-348_FirstOrder_01,-4.900000095367432,-4.900000095367432,-5.0,-9.100000381469727,-18.5,-31.200000762939453,-77.0999984741211
,crRNA197:322-348_FirstOrder_02,-5.099999904632568,-6.199999809265137,-6.900000095367432,-9.899999618530273,-17.100000381469727,-31.0,-79.5
,crRNA197:322-348_FirstOrder_03,-4.5,-6.5,-7.0,-11.399999618530273,-18.0,-30.100000381469727,-78.4000015258789
,crRNA197:322-348_FirstOrder_04,-7.5,-9.5,-10.0,-14.399999618530273,-21.0,-36.0,-84.30000305175781
,crRNA197:322-348_FirstOrder_05,-6.199999809265137,-6.800000190734863,-6.800000190734863,-10.800000190734863,-17.399999618530273,-30.299999237060547,-77.69999694824219
,crRNA197:322-348_FirstOrder_06,-6.199999809265137,-7.300000190734863,-8.199999809265137,-16.200000762939453,-21.899999618530273,-34.599998474121094,-78.69999694824219
